Time,c_LO_measured,c_RE_measured,f_PLSP_measured,f_PLSS_measured,f_LO_measured,f_LE_measured,c_PLS_measured,c_LE_measured,c_RaffP_measured,c_RaffS_measured,c_BO_measured,v_LO_control,v_LO_valve,v_LE_control,v_LE_valve,v_LO_state,v_LE_state,process_state,sensor_LO_state,c_LO_sensor,f6_state,c_RE_sensor,ext_efficiency,strip_efficiency,f1_magnitude,f2_magnitude,fault_state
662940,7.13,54.76,276.65,261.64,527.11,154.86,6.14,33.31,0.02,0,0.83,0.94,0.94,0.39,0.39,0,0,0,1,14.9933506083172,0,54.7621148227262,1,1,0,0,16
662970,7.18,54.84,272.94,259.19,524.09,150.15,6.16,33.3,0.01,0,0.85,0.94,0.94,0.39,0.39,0,0,0,1,14.9933506083172,0,54.835395968717,1,1,0,0,16
663000,7.18,55.06,267.02,255.97,512.71,152.6,6.12,33.41,0.04,0.02,0.84,0.92,0.92,0.39,0.39,0,0,0,1,14.9933506083172,0,55.0643381654564,1,1,0,0,16
663030,7.1,55.18,280.54,264.11,525.82,150.83,6.09,33.35,0.04,0.01,0.85,0.94,0.94,0.39,0.39,0,0,0,1,14.9933506083172,0,55.1750674340079,1,1,0,0,16
663060,7.15,54.82,273.87,262.81,521.19,151.57,6.18,33.36,0,0,0.8,0.94,0.94,0.39,0.39,0,0,0,1,14.9933506083172,0,54.8198242782284,1,1,0,0,16
663090,7.16,54.86,266.44,273.72,522.44,154.65,6.15,33.34,0.05,0.04,0.85,0.94,0.94,0.39,0.39,0,0,0,1,14.9933506083172,0,54.8551507587609,1,1,0,0,16
663120,7.12,54.92,279.16,252.56,529.83,152.23,6.2,33.3,0.05,0.03,0.83,0.94,0.94,0.39,0.39,0,0,0,1,14.9933506083172,0,54.9219381926523,1,1,0,0,16
663150,7.14,54.78,280.84,260.6,524.88,156.48,6.13,33.33,0.07,0.02,0.81,0.94,0.94,0.39,0.39,0,0,0,1,14.9933506083172,0,54.7770840731117,1,1,0,0,16
663180,7.17,54.81,278.89,264.01,521.32,147.92,6.15,33.33,0.07,0,0.89,0.95,0.95,0.39,0.39,0,0,0,1,14.9933506083172,0,54.8136183508244,1,1,0,0,16
663210,7.12,54.73,270.94,260.73,528.38,142.52,6.12,33.33,0,0,0.8,0.93,0.93,0.39,0.39,0,0,0,1,14.9933506083172,0,54.7275261222085,1,1,0,0,16
663240,7.17,54.96,267.8,264.1,524.73,157.26,6.16,33.37,0.03,0,0.86,0.94,0.94,0.39,0.39,0,0,0,1,14.9933506083172,0,54.9564563314129,1,1,0,0,16
663270,7.13,54.84,268,263.3,516.14,152.97,6.15,33.35,0.03,0.05,0.85,0.93,0.93,0.39,0.39,0,0,0,1,14.9933506083172,0,54.8382876759806,1,1,0,0,16
663300,7.13,54.96,273.58,260.54,521.55,148.92,6.16,33.34,0,0,0.84,0.94,0.94,0.39,0.39,0,0,0,1,14.9933506083172,0,54.9562441573861,1,1,0,0,16
663330,7.17,54.8,272.65,256.89,510.09,147.23,6.15,33.36,0,0.01,0.79,0.93,0.93,0.39,0.39,0,0,0,1,14.9933506083172,0,54.7950843461945,1,1,0,0,16
663360,7.15,54.94,276.95,265.69,531.22,147.8,6.21,33.36,0.05,0,0.82,0.95,0.95,0.39,0.39,0,0,0,1,14.9933506083172,0,54.9378811897827,1,1,0,0,16
663390,7.08,55,272.52,255.29,523.47,147.84,6.18,33.38,0,0.02,0.95,0.93,0.93,0.39,0.39,0,0,0,1,14.9933506083172,0,55.0005247190795,1,1,0,0,16
663420,7.19,54.85,278.05,271.42,528.33,151.87,6.22,33.36,0,0,0.87,0.96,0.96,0.39,0.39,0,0,0,1,14.9933506083172,0,54.8472956680338,1,1,0,0,16
663450,7.19,54.81,272.11,257.25,514.29,153.06,6.08,33.37,0,0,0.8,0.93,0.93,0.39,0.39,0,0,0,1,14.9933506083172,0,54.810918547688,1,1,0,0,16
663480,7.14,54.92,275.89,259.68,515.02,150.63,6.1,33.36,0.02,0,0.8,0.94,0.94,0.39,0.39,0,0,0,1,14.9933506083172,0,54.9173518408562,1,1,0,0,16
663510,7.23,55.02,264.5,258.27,511.23,154.2,6.17,33.42,0,0.02,0.85,0.93,0.93,0.39,0.39,0,0,0,1,14.9933506083172,0,55.0172486240936,1,1,0,0,16
663540,7.13,55.04,268.27,262.02,526.2,150.2,6.16,33.42,0,0.01,0.88,0.93,0.93,0.39,0.39,0,0,0,1,14.9933506083172,0,55.0446915619575,1,1,0,0,16
663570,7.07,55.03,266.3,262.38,513.24,152.11,6.17,33.36,0,0.04,0.9,0.93,0.93,0.39,0.39,0,0,0,1,14.9933506083172,0,55.0257813460104,1,1,0,0,16
663600,7.16,54.85,275.45,270.58,525.49,153.55,6.16,33.44,0,0.04,0.8,0.95,0.95,0.39,0.39,0,0,0,1,14.9933506083172,0,54.8472184688421,1,1,0,0,16
663630,7.17,54.88,273.06,264.14,521.99,151.37,6.14,33.4,0.03,0.02,0.89,0.94,0.94,0.39,0.39,0,0,0,1,14.9933506083172,0,54.8824304273818,1,1,0,0,16
663660,7.14,54.93,274.04,261.24,522.58,155.5,6.13,33.41,0,0.05,0.8,0.94,0.94,0.39,0.39,0,0,0,1,14.9933506083172,0,54.9251671388009,1,1,0,0,16
663690,7.21,54.81,273.09,267.82,522.5,157.2,6.16,33.41,0.07,0.04,0.85,0.94,0.94,0.39,0.39,0,0,0,1,14.9933506083172,0,54.8134380081248,1,1,0,0,16
663720,7.18,55.04,267.18,261.15,522.68,157.13,6.24,33.42,0.03,0.02,0.81,0.94,0.94,0.39,0.39,0,0,0,1,14.9933506083172,0,55.043812543569,1,1,0,0,16
663750,7.14,54.88,264.51,262.62,514.43,153.47,6.11,33.4,0.01,0,0.82,0.93,0.93,0.39,0.39,0,0,0,1,14.9933506083172,0,54.884757023211,1,1,0,0,16
663780,7.11,54.93,269.83,264.72,517.21,152.56,6.13,33.46,0,0.01,0.84,0.93,0.93,0.39,0.39,0,0,0,1,14.9933506083172,0,54.9307058172138,1,1,0,0,16
663810,7.21,54.86,275.08,261.77,516.69,149.33,6.08,33.42,0.02,0.07,0.89,0.93,0.93,0.39,0.39,0,0,0,1,14.9933506083172,0,54.861666514577,1,1,0,0,16
663840,7.18,55,268.47,261.93,512.52,154.88,6.12,33.46,0,0,0.83,0.93,0.93,0.39,0.39,0,0,0,1,14.9933506083172,0,55.0048409806794,1,1,0,0,16
663870,7.2,54.98,272.4,268.72,527.42,148,6.16,33.44,0,0.01,0.84,0.94,0.94,0.39,0.39,0,0,0,1,14.9933506083172,0,54.9767600057327,1,1,0,0,16
663900,7.1,54.97,268.43,264.01,514.2,159.14,6.1,33.45,0.04,0,0.87,0.93,0.93,0.39,0.39,0,0,0,1,14.9933506083172,0,54.973470910794,1,1,0,0,16
663930,7.19,54.8,267.26,259.53,517.17,156.45,6.15,33.45,0.02,0,0.89,0.93,0.93,0.39,0.39,0,0,0,1,14.9933506083172,0,54.8003854212877,1,1,0,0,16
663960,7.15,54.68,274.48,266.69,521.7,150.8,6.14,33.47,0,0,0.85,0.94,0.94,0.39,0.39,0,0,0,1,14.9933506083172,0,54.6784580472128,1,1,0,0,16
663990,7.14,54.95,266.59,267.15,518.81,153.61,6.09,33.48,0,0.05,0.82,0.93,0.93,0.39,0.39,0,0,0,1,14.9933506083172,0,54.9492181565453,1,1,0,0,16
664020,7.11,54.92,278.13,268.68,531.43,149.33,6.18,33.45,0.02,0.03,0.88,0.95,0.95,0.39,0.39,0,0,0,1,14.9933506083172,0,54.9213475301453,1,1,0,0,16
664050,7.08,55.19,272.94,265.56,523.31,155.84,6.15,33.5,0,0,0.89,0.94,0.94,0.4,0.4,0,0,0,1,14.9933506083172,0,55.1850401541431,1,1,0,0,16
664080,7.17,54.99,269.94,263.15,522.65,158.19,6.22,33.46,0.03,0,0.84,0.94,0.94,0.39,0.39,0,0,0,1,14.9933506083172,0,54.9931756219467,1,1,0,0,16
664110,7.14,54.99,267.62,272.61,526.51,153.42,6.11,33.46,0,0.02,0.82,0.94,0.94,0.39,0.39,0,0,0,1,14.9933506083172,0,54.9917804842481,1,1,0,0,16
664140,7.13,55.09,268.62,265.73,522.97,148.41,6.13,33.5,0.04,0.02,0.82,0.93,0.93,0.39,0.39,0,0,0,1,14.9933506083172,0,55.0945665135388,1,1,0,0,16
664170,7.16,54.95,266.48,259.75,512.1,152.79,6.13,33.49,0,0,0.79,0.93,0.93,0.39,0.39,0,0,0,1,14.9933506083172,0,54.9461248418785,1,1,0,0,16
664200,7.18,54.81,273.52,268.94,529.6,149.66,6.16,33.52,0,0.01,0.83,0.95,0.95,0.39,0.39,0,0,0,1,14.9933506083172,0,54.8101085799722,1,1,0,0,16
664230,7.09,55.24,272.03,266.24,523.54,149.05,6.15,33.5,0.03,0,0.87,0.94,0.94,0.4,0.4,0,0,0,1,14.9933506083172,0,55.2437950649088,1,1,0,0,16
664260,7.22,54.84,273.53,260.04,520.34,157.57,6.13,33.53,0.03,0,0.89,0.94,0.94,0.39,0.39,0,0,0,1,14.9933506083172,0,54.8356503479144,1,1,0,0,16
664290,7.08,54.86,273.52,259.93,519.89,155.44,6.1,33.51,0,0,0.8,0.93,0.93,0.39,0.39,0,0,0,1,14.9933506083172,0,54.8553168558759,1,1,0,0,16
664320,7.1,55.1,268.28,263.4,529.57,152.4,6.19,33.53,0.03,0.01,0.89,0.94,0.94,0.4,0.4,0,0,0,1,14.9933506083172,0,55.0998188856632,1,1,0,0,16
664350,7.14,55.03,277.28,265.18,527.47,150.19,6.09,33.48,0.01,0.02,0.89,0.94,0.94,0.39,0.39,0,0,0,1,14.9933506083172,0,55.0274148646282,1,1,0,0,16
664380,7.18,54.74,268.56,261.1,516.79,153.05,6.19,33.49,0,0,0.85,0.94,0.94,0.39,0.39,0,0,0,1,14.9933506083172,0,54.7376429521075,1,1,0,0,16
664410,7.2,54.91,273.03,254.61,526.29,156.2,6.16,33.51,0,0,0.85,0.93,0.93,0.39,0.39,0,0,0,1,14.9933506083172,0,54.9133261351612,1,1,0,0,16
664440,7.11,55.08,275.87,271.81,533.95,157.1,6.12,33.48,0.05,0,0.81,0.95,0.95,0.39,0.39,0,0,0,1,14.9933506083172,0,55.0841761326175,1,1,0,0,16
664470,7.11,54.88,269.41,256.24,515.84,151.35,6.15,33.56,0,0,0.84,0.93,0.93,0.39,0.39,0,0,0,1,14.9933506083172,0,54.8756407785728,1,1,0,0,16
664500,7.14,54.8,271.94,262.37,518.61,155.99,6.16,33.56,0,0.02,0.82,0.94,0.94,0.39,0.39,0,0,0,1,14.9933506083172,0,54.8033251621221,1,1,0,0,16
664530,7.17,55.05,276.19,257.33,519.94,154.93,6.2,33.58,0.01,0.03,0.83,0.94,0.94,0.4,0.4,0,0,0,1,14.9933506083172,0,55.0514523844842,1,1,0,0,16
664560,7.18,54.65,272.43,267.69,521.33,155.12,6.08,33.58,0,0.01,0.81,0.94,0.94,0.39,0.39,0,0,0,1,14.9933506083172,0,54.6496377765783,1,1,0,0,16
664590,7.18,55.03,274.97,269.88,529.11,151.78,6.18,33.58,0,0,0.87,0.95,0.95,0.4,0.4,0,0,0,1,14.9933506083172,0,55.0263354637845,1,1,0,0,16
664620,7.27,54.8,276.46,266.14,524.86,155.51,6.08,33.52,0.03,0.02,0.84,0.94,0.94,0.39,0.39,0,0,0,1,14.9933506083172,0,54.801837010681,1,1,0,0,16
664650,7.14,55.05,272.53,260.19,518.87,159.98,6.14,33.6,0,0,0.8,0.94,0.94,0.4,0.4,0,0,0,1,14.9933506083172,0,55.0475698618636,1,1,0,0,16
664680,7.11,54.82,264.82,271.49,514.26,156.33,6.14,33.58,0,0,0.82,0.94,0.94,0.39,0.39,0,0,0,1,14.9933506083172,0,54.8203494427872,1,1,0,0,16
664710,7.17,54.83,268.24,271.65,519.95,154.8,6.17,33.58,0.01,0.01,0.85,0.94,0.94,0.39,0.39,0,0,0,1,14.9933506083172,0,54.8298689695147,1,1,0,0,16
664740,7.16,54.8,274.99,269.2,526.86,157.49,6.19,33.58,0,0.04,0.84,0.95,0.95,0.39,0.39,0,0,0,1,14.9933506083172,0,54.801610909011,1,1,0,0,16
664770,7.19,54.89,273.34,265.94,522.37,156.44,6.13,33.59,0.02,0,0.8,0.94,0.94,0.39,0.39,0,0,0,1,14.9933506083172,0,54.8925037281773,1,1,0,0,16
664800,7.07,55.09,275.86,266.33,521.54,153.72,6.13,33.62,0.03,0,0.81,0.94,0.94,0.4,0.4,0,0,0,1,14.9933506083172,0,55.0856438287073,1,1,0,0,16
664830,7.09,55.1,273.75,262.28,518.07,152.11,6.14,33.58,0.03,0,0.95,0.94,0.94,0.4,0.4,0,0,0,1,14.9933506083172,0,55.1037627144534,1,1,0,0,16
664860,7.21,55.01,269.07,272.66,528.41,150.74,6.11,33.66,0.01,0,0.86,0.94,0.94,0.4,0.4,0,0,0,1,14.9933506083172,0,55.0074457953703,1,1,0,0,16
664890,7.08,54.98,264.87,275.83,519.99,156.64,6.15,33.64,0.02,0,0.87,0.94,0.94,0.4,0.4,0,0,0,1,14.9933506083172,0,54.9812114827241,1,1,0,0,16
664920,7.18,54.8,266.39,260.03,519.76,160.86,6.13,33.6,0.02,0.02,0.87,0.93,0.93,0.39,0.39,0,0,0,1,14.9933506083172,0,54.8000099686026,1,1,0,0,16
664950,7.13,54.8,274.43,263,525.94,151.1,6.13,33.58,0.04,0.02,0.88,0.94,0.94,0.39,0.39,0,0,0,1,14.9933506083172,0,54.8011861565904,1,1,0,0,16
664980,7.16,54.9,279.49,267.13,525.6,152.07,6.17,33.59,0,0.01,0.81,0.95,0.95,0.39,0.39,0,0,0,1,14.9933506083172,0,54.9006544395332,1,1,0,0,16
665010,7.15,55,271.07,270.49,533.53,155,6.19,33.61,0,0.04,0.87,0.95,0.95,0.4,0.4,0,0,0,1,14.9933506083172,0,54.9950260619759,1,1,0,0,16
665040,7.16,54.86,265.75,263.3,521.95,158.99,6.15,33.69,0.02,0.05,0.81,0.93,0.93,0.4,0.4,0,0,0,1,14.9933506083172,0,54.8587981117811,1,1,0,0,16
665070,7.15,54.86,269.59,256.35,512.19,154.41,6.16,33.65,0,0,0.86,0.93,0.93,0.4,0.4,0,0,0,1,14.9933506083172,0,54.8584111883599,1,1,0,0,16
665100,7.16,54.95,271.04,266.98,521.97,157.35,6.1,33.7,0.06,0.03,0.86,0.94,0.94,0.4,0.4,0,0,0,1,14.9933506083172,0,54.9530625345487,1,1,0,0,16
665130,7.11,55.04,279.81,269.62,526.64,147.37,6.18,33.61,0.01,0.03,0.85,0.96,0.96,0.4,0.4,0,0,0,1,14.9933506083172,0,55.0380121196357,1,1,0,0,16
665160,7.13,54.82,276.91,272.58,533.6,152.75,6.16,33.68,0,0,0.84,0.95,0.95,0.4,0.4,0,0,0,1,14.9933506083172,0,54.8191684153185,1,1,0,0,16
665190,7.16,54.73,276.25,254.65,521.63,158.98,6.1,33.66,0.03,0,0.83,0.93,0.93,0.39,0.39,0,0,0,1,14.9933506083172,0,54.7277487725667,1,1,0,0,16
665220,7.16,54.94,278.08,263.1,525.79,155.46,6.12,33.76,0.04,0,0.87,0.94,0.94,0.4,0.4,0,0,0,1,14.9933506083172,0,54.9432787951883,1,1,0,0,16
665250,7.15,54.92,271.65,260.57,518.59,156.91,6.15,33.68,0,0,0.83,0.94,0.94,0.4,0.4,0,0,0,1,14.9933506083172,0,54.9168451528319,1,1,0,0,16
665280,7.17,54.87,269.46,258.33,517.46,154.08,6.14,33.7,0.07,0.02,0.81,0.93,0.93,0.4,0.4,0,0,0,1,14.9933506083172,0,54.8704014610073,1,1,0,0,16
665310,7.12,54.97,267.63,260.32,524.07,160.17,6.21,33.61,0,0,0.84,0.94,0.94,0.39,0.39,0,0,0,1,14.9933506083172,0,54.969609217405,1,1,0,0,16
665340,7.15,54.93,274.42,267.97,522.53,157.34,6.08,33.77,0.01,0.03,0.82,0.94,0.94,0.4,0.4,0,0,0,1,14.9933506083172,0,54.9294821291831,1,1,0,0,16
665370,7.14,54.87,275.51,261.95,522.43,153.48,6.12,33.72,0,0.03,0.85,0.94,0.94,0.4,0.4,0,0,0,1,14.9933506083172,0,54.865801525614,1,1,0,0,16
665400,7.12,54.9,281.57,271.74,523.94,152.64,6.18,33.73,0,0.02,0.81,0.96,0.96,0.4,0.4,0,0,0,1,14.9933506083172,0,54.9039947900961,1,1,0,0,16
665430,7.18,54.81,259.23,263.08,507.76,152.93,6.17,33.76,0.02,0,0.83,0.93,0.93,0.4,0.4,0,0,0,1,14.9933506083172,0,54.8052159060191,1,1,0,0,16
665460,7.17,55.04,275.32,261.22,519.1,155.1,6.14,33.71,0.03,0.05,0.88,0.94,0.94,0.4,0.4,0,0,0,1,14.9933506083172,0,55.0384044193642,1,1,0,0,16
665490,7.17,54.91,274.11,267.43,531.25,153.9,6.23,33.71,0,0,0.84,0.95,0.95,0.4,0.4,0,0,0,1,14.9933506083172,0,54.9089496640687,1,1,0,0,16
665520,7.15,55.07,266.95,263.92,528.92,155.38,6.18,33.71,0.01,0,0.86,0.94,0.94,0.4,0.4,0,0,0,1,14.9933506083172,0,55.0720840785603,1,1,0,0,16
665550,7.14,54.92,274.39,265.5,525,151.51,6.16,33.76,0.02,0,0.84,0.94,0.94,0.4,0.4,0,0,0,1,14.9933506083172,0,54.9172757272578,1,1,0,0,16
665580,7.15,54.95,268.69,267.83,520.25,153.14,6.16,33.76,0,0.03,0.78,0.94,0.94,0.4,0.4,0,0,0,1,14.9933506083172,0,54.9486338549121,1,1,0,0,16
665610,7.12,55.14,274.02,262.26,524.34,158.18,6.11,33.72,0,0,0.88,0.94,0.94,0.4,0.4,0,0,0,1,14.9933506083172,0,55.135449541144,1,1,0,0,16
665640,7.18,54.86,267.03,267.51,516.29,156.83,6.1,33.77,0,0.01,0.82,0.93,0.93,0.4,0.4,0,0,0,1,14.9933506083172,0,54.8555033698548,1,1,0,0,16
665670,7.11,55.11,270.67,266.62,522.42,152.34,6.13,33.74,0.01,0,0.88,0.94,0.94,0.4,0.4,0,0,0,1,14.9933506083172,0,55.1112804460282,1,1,0,0,16
665700,7.13,54.95,274.82,262.32,519.26,157.73,6.14,33.78,0.04,0.05,0.84,0.94,0.94,0.4,0.4,0,0,0,1,14.9933506083172,0,54.9469297228071,1,1,0,0,16
665730,7.18,54.72,289.2,262.3,525.74,156.57,6.1,33.77,0,0,0.81,0.95,0.95,0.4,0.4,0,0,0,1,14.9933506083172,0,54.718666266351,1,1,0,0,16
665760,7.25,54.72,269.2,270.66,518.95,151.83,6.09,33.84,0,0.02,0.78,0.94,0.94,0.4,0.4,0,0,0,1,14.9933506083172,0,54.7235951313015,1,1,0,0,16
665790,7.1,54.82,266.96,261.71,530.29,158.89,6.18,33.8,0,0.06,0.83,0.93,0.93,0.4,0.4,0,0,0,1,14.9933506083172,0,54.8162392449153,1,1,0,0,16
665820,7.15,54.83,277.45,258.57,528.17,155.11,6.13,33.82,0,0.02,0.8,0.94,0.94,0.4,0.4,0,0,0,1,14.9933506083172,0,54.8323674361359,1,1,0,0,16
665850,7.09,54.92,275.04,271.91,522.3,156,6.04,33.84,0.01,0,0.85,0.94,0.94,0.4,0.4,0,0,0,1,14.9933506083172,0,54.9157131450508,1,1,0,0,16
665880,7.12,54.83,274.58,266.92,523.74,155.26,6.11,33.82,0,0.06,0.82,0.94,0.94,0.4,0.4,0,0,0,1,14.9933506083172,0,54.8279092299552,1,1,0,0,16
665910,7.12,55.17,274.35,275.58,526.99,161.56,6.12,33.86,0.01,0.03,0.88,0.95,0.95,0.4,0.4,0,0,0,1,14.9933506083172,0,55.1681615751557,1,1,0,0,16
665940,7.12,54.92,273.42,267.6,521.35,155.96,6.08,33.88,0.01,0,0.87,0.94,0.94,0.4,0.4,0,0,0,1,14.9933506083172,0,54.9209626069869,1,1,0,0,16
665970,7.17,54.81,272.78,263.62,523.41,151.19,6.11,33.83,0,0,0.84,0.94,0.94,0.4,0.4,0,0,0,1,14.9933506083172,0,54.8119674716476,1,1,0,0,16
666000,7.11,54.91,277.59,270.08,534.77,156.8,6.18,33.86,0.01,0.03,0.81,0.95,0.95,0.4,0.4,0,0,0,1,14.9933506083172,0,54.9069148198097,1,1,0,0,16
666030,7.15,54.94,270.98,265.28,523.24,157.67,6.08,33.88,0.03,0.04,0.88,0.93,0.93,0.4,0.4,0,0,0,1,14.9933506083172,0,54.9438823667382,1,1,0,0,16
666060,7.15,54.93,271.85,262.85,513.18,158.26,6.09,33.87,0,0.02,0.83,0.93,0.93,0.4,0.4,0,0,0,1,14.9933506083172,0,54.9282103710738,1,1,0,0,16
666090,7.16,54.92,273.82,260.75,523.31,155.3,6.18,33.87,0,0.05,0.84,0.94,0.94,0.4,0.4,0,0,0,1,14.9933506083172,0,54.9249603956345,1,1,0,0,16
666120,7.1,54.97,273.75,264.88,523.08,153.16,6.11,33.84,0.03,0,0.79,0.94,0.94,0.4,0.4,0,0,0,1,14.9933506083172,0,54.9705748550355,1,1,0,0,16
666150,7.11,54.99,276.75,266.91,518.23,155.61,6.11,33.86,0,0,0.79,0.94,0.94,0.4,0.4,0,0,0,1,14.9933506083172,0,54.9882507527737,1,1,0,0,16
666180,7.21,55,272.14,267.8,523.14,146.19,6.11,33.89,0.04,0,0.85,0.94,0.94,0.4,0.4,0,0,0,1,14.9933506083172,0,55.0027421128646,1,1,0,0,16
666210,7.14,54.93,279.65,274.82,523.09,162.21,6.12,33.93,0,0.02,0.83,0.95,0.95,0.4,0.4,0,0,0,1,14.9933506083172,0,54.9335290104654,1,1,0,0,16
666240,7.15,55,272.84,267.15,521.01,156.5,6.11,33.9,0.09,0,0.85,0.94,0.94,0.4,0.4,0,0,0,1,14.9933506083172,0,54.9995518018695,1,1,0,0,16
666270,7.17,54.84,264.48,270.31,526.48,157.52,6.08,33.93,0.03,0,0.86,0.93,0.93,0.4,0.4,0,0,0,1,14.9933506083172,0,54.8418114497215,1,1,0,0,16
666300,7.2,54.87,277.73,266.63,521.46,158.41,6.1,33.98,0,0,0.8,0.94,0.94,0.4,0.4,0,0,0,1,14.9933506083172,0,54.8651217221913,1,1,0,0,16
666330,7.15,55,275.98,259.8,522.67,159.96,6.12,33.99,0.03,0,0.87,0.94,0.94,0.4,0.4,0,0,0,1,14.9933506083172,0,55.0039524979225,1,1,0,0,16
666360,7.24,54.84,278.8,267.19,526.8,154.41,6.12,33.92,0,0,0.84,0.95,0.95,0.4,0.4,0,0,0,1,14.9933506083172,0,54.8363000367,1,1,0,0,16
666390,7.06,55.24,273.09,264.09,518.73,154.8,6.1,33.9,0,0,0.87,0.94,0.94,0.4,0.4,0,0,0,1,14.9933506083172,0,55.2383527581433,1,1,0,0,16
666420,7.15,54.97,276.58,255.08,518.61,154.5,6.15,33.95,0,0.06,0.83,0.94,0.94,0.4,0.4,0,0,0,1,14.9933506083172,0,54.9733618317048,1,1,0,0,16
666450,7.17,55.02,268.68,274.27,525.54,158.5,6.14,33.97,0,0,0.88,0.94,0.94,0.4,0.4,0,0,0,1,14.9933506083172,0,55.0163194450085,1,1,0,0,16
666480,7.17,54.99,268.87,259.56,513.59,154.79,6.15,34.01,0.07,0.01,0.88,0.93,0.93,0.4,0.4,0,0,0,1,14.9933506083172,0,54.9855878446296,1,1,0,0,16
666510,7.19,54.82,272.68,266.93,525.49,156.67,6.1,33.99,0,0.05,0.86,0.94,0.94,0.4,0.4,0,0,0,1,14.9933506083172,0,54.8187291353806,1,1,0,0,16
666540,7.15,55.14,276.02,263.65,520.18,161.66,6.11,34.03,0,0.02,0.86,0.94,0.94,0.4,0.4,0,0,0,1,14.9933506083172,0,55.1415393258041,1,1,0,0,16
666570,7.19,54.98,269.36,265.98,516.49,153.52,6.11,33.95,0.01,0,0.84,0.93,0.93,0.4,0.4,0,0,0,1,14.9933506083172,0,54.9754531345892,1,1,0,0,16
666600,7.19,54.81,269.41,258.96,512.35,158.79,6.08,33.97,0,0.02,0.86,0.93,0.93,0.4,0.4,0,0,0,1,14.9933506083172,0,54.8087605551177,1,1,0,0,16
666630,7.1,55.08,278.07,268.76,525.08,156.77,6.08,34.02,0.02,0.02,0.86,0.94,0.94,0.4,0.4,0,0,0,1,14.9933506083172,0,55.076138423364,1,1,0,0,16
666660,7.12,55.4,275.75,250.1,518.97,155.28,6.13,33.99,0,0,0.89,0.93,0.93,0.4,0.4,0,0,0,1,14.9933506083172,0,55.4020474503513,1,1,0,0,16
666690,7.15,55.01,270.17,263.92,516.92,154.63,6.14,33.99,0.05,0.03,0.93,0.94,0.94,0.4,0.4,0,0,0,1,14.9933506083172,0,55.0101520727719,1,1,0,0,16
666720,7.13,55.06,267.4,260.33,510.95,161.35,6.1,34.07,0,0,0.85,0.93,0.93,0.4,0.4,0,0,0,1,14.9933506083172,0,55.0567536826349,1,1,0,0,16
666750,7.15,55.06,271.77,260.53,518.35,149.61,6.11,34.07,0.03,0.03,0.84,0.93,0.93,0.4,0.4,0,0,0,1,14.9933506083172,0,55.063906082957,1,1,0,0,16
666780,7.14,55.05,275.21,256.56,512.92,158.86,6.14,34.1,0.05,0,0.9,0.94,0.94,0.41,0.41,0,0,0,1,14.9933506083172,0,55.0501999683092,1,1,0,0,16
666810,7.2,54.85,275.17,263.87,529.07,156.41,6.11,34.02,0.01,0,0.85,0.94,0.94,0.4,0.4,0,0,0,1,14.9933506083172,0,54.8451604286802,1,1,0,0,16
666840,7.21,54.92,272.47,261.07,521.24,155.26,6.12,34.05,0,0,0.75,0.93,0.93,0.4,0.4,0,0,0,1,14.9933506083172,0,54.9150661896335,1,1,0,0,16
666870,7.16,54.94,257.67,271.69,516.74,155.19,6.11,34.04,0.03,0.04,0.8,0.93,0.93,0.4,0.4,0,0,0,1,14.9933506083172,0,54.9415996423648,1,1,0,0,16
666900,7.13,55.07,267.31,268.23,520.51,153.06,6.13,34.09,0,0,0.88,0.94,0.94,0.4,0.4,0,0,0,1,14.9933506083172,0,55.067560547493,1,1,0,0,16
666930,7.16,54.95,275.33,263.65,523,157.07,6.08,34.08,0,0.01,0.81,0.94,0.94,0.4,0.4,0,0,0,1,14.9933506083172,0,54.9545631415708,1,1,0,0,16
666960,7.21,54.85,274.6,269.11,530.09,159.97,6.13,34.11,0.01,0.04,0.79,0.94,0.94,0.4,0.4,0,0,0,1,14.9933506083172,0,54.851647553525,1,1,0,0,16
666990,7.1,55.07,274.82,278.82,532.99,156.22,6.11,34.05,0,0.04,0.76,0.95,0.95,0.4,0.4,0,0,0,1,14.9933506083172,0,55.0674209367783,1,1,0,0,16
667020,7.18,54.93,278.37,267.62,527.62,157.82,6.12,34.12,0,0,0.84,0.95,0.95,0.4,0.4,0,0,0,1,14.9933506083172,0,54.9299683172189,1,1,0,0,16
667050,7.14,55.03,272.71,265.85,524.67,159.69,6.11,34.14,0.02,0,0.82,0.94,0.94,0.41,0.41,0,0,0,1,14.9933506083172,0,55.0297124442436,1,1,0,0,16
667080,7.16,55.07,276.18,267.94,525.63,161.03,6.14,34.19,0.03,0.02,0.88,0.95,0.95,0.41,0.41,0,0,0,1,14.9933506083172,0,55.0731719330491,1,1,0,0,16
667110,7.11,54.91,269.41,274.56,525.5,157.85,6.12,34.1,0,0.03,0.83,0.94,0.94,0.4,0.4,0,0,0,1,14.9933506083172,0,54.9056472975088,1,1,0,0,16
667140,7.18,54.87,271.1,266.4,517.34,156.2,6.1,34.11,0.04,0,0.81,0.94,0.94,0.4,0.4,0,0,0,1,14.9933506083172,0,54.8746814853787,1,1,0,0,16
667170,7.15,54.97,277.69,266.67,528.63,158.53,6.13,34.13,0,0.05,0.78,0.95,0.95,0.4,0.4,0,0,0,1,14.9933506083172,0,54.9678112588954,1,1,0,0,16
