Time,cLE,cRE_measured
22690,29.788862321408,49.6895198332361
22690.5,29.7694465200791,49.6938200241696
22691,29.7644303792932,49.6842008725266
22691.5,29.7465604188051,49.6584114436484
22692,29.7454676841215,49.6755664762211
22692.5,29.7474406026949,49.6788931130201
22693,29.7101969859368,49.6915342953725
22693.5,29.7736469432386,49.6851014892034
22694,29.7616039785308,49.7226352203625
22694.5,29.7741144493566,49.6899623022695
22695,29.7477853529737,49.7145433486249
22695.5,29.7732843809999,49.6805268095624
22696,29.7920000522567,49.6824664247019
22696.5,29.7257210091362,49.7130002237631
22697,29.7605221779649,49.7220887523622
22697.5,29.740754853167,49.6830098654064
22698,29.7690445343523,49.7349603293088
22698.5,29.7652547765647,49.6953168678249
22699,29.7619931484783,49.6897323223426
22699.5,29.7467324413827,49.6487660110176
22700,29.7490013496608,49.6587252285076
22700.5,29.7789386806823,49.6869052577122
22701,29.7542119724614,49.7076113082858
22701.5,29.7562826862939,49.6643729283274
22702,29.8026716903159,49.7005438679805
22702.5,29.7658580308047,49.6679029412888
22703,29.7677059056143,49.6645556415376
22703.5,29.7523441089529,49.7212853168247
22704,29.7232593331421,49.6908790147566
22704.5,29.6809128463048,49.6915449486857
22705,29.7666410671425,49.6477033057955
22705.5,29.7404948041522,49.7221463252631
22706,29.7471895519992,49.6976132960293
22706.5,29.7566204917289,49.6900883564248
22707,29.7606952309317,49.7058380404306
22707.5,29.7818342784366,49.6800013771916
22708,29.7813561721991,49.6812244734045
22708.5,29.7732316301158,49.7137806812609
22709,29.7699747985325,49.6926160871961
22709.5,29.8079252290704,49.7096586789418
22710,29.8098310104187,49.7011502129109
22710.5,29.7483925274106,49.747121541587
22711,29.7570460129499,49.7076915201553
22711.5,29.7480231659845,49.7085662135701
22712,29.7709664392245,49.6970282091789
22712.5,29.712017154939,49.7171628799277
22713,29.724830155687,49.6329844598325
22713.5,29.7118368627479,49.6743964007111
22714,29.7676437951832,49.6606352131076
22714.5,29.7760361583158,49.6646881390709
22715,29.7217072553318,49.6898495698533
22715.5,29.7446108398255,49.7141328135478
22716,29.735908025863,49.7025058630217
22716.5,29.7785478260678,49.6667983633316
22717,29.7803015029847,49.7349491313503
22717.5,29.7531757638941,49.6947637278199
22718,29.7619175702523,49.6611699124489
22718.5,29.7122829843657,49.7095644722139
22719,29.733763512222,49.7103299207719
22719.5,29.7883465034863,49.6801926518591
22720,29.7934833477594,49.6730081292167
22720.5,29.7159297871828,49.7111549031299
22721,29.8034277942888,49.6409489767183
22721.5,29.7168143825341,49.7275991872085
22722,29.7635461912766,49.74821254975
22722.5,29.7364725143774,49.6863603690371
22723,29.7809963781207,49.7148852013078
22723.5,29.782534631399,49.6237225338326
22724,29.750042435431,49.6900840145706
22724.5,29.7619644600824,49.7039145963265
22725,29.7902983248119,49.6562590399038
22725.5,29.7745733406017,49.7241851011637
22726,29.7482367988066,49.6988051036796
22726.5,29.7455762341975,49.6690183560857
22727,29.731403423275,49.6865666036073
22727.5,29.7459780541641,49.6994257034848
22728,29.7556536221438,49.6872379722213
22728.5,29.7947031798781,49.6433345884976
22729,29.7396244011055,49.6982629377522
22729.5,29.7285189936966,49.7030249569725
22730,29.7043971068894,49.6553792521012
22730.5,29.7145715564035,49.7546542436848
22731,29.7868759379613,49.6364622222738
22731.5,29.7717944820691,49.6930426485711
22732,29.7381495528915,49.6858708334523
22732.5,29.7530955335601,49.6902969193907
22733,29.680730145516,49.7217865881719
22733.5,29.7687423577991,49.6801747090963
22734,29.7854921881015,49.6185342743978
22734.5,29.7024645503564,49.679956679649
22735,29.7475972428305,49.7064395789625
22735.5,29.7607583842733,49.6893802658921
22736,29.792741402914,49.6420591219139
22736.5,29.7801556610978,49.6912044215095
22737,29.7552885968026,49.7030498320856
22737.5,29.7792064598179,49.7180923636719
22738,29.7667793579997,49.6750469769536
22738.5,29.8488942590884,49.7285957508232
22739,29.7941534304117,49.6650207491458
22739.5,29.7810209572834,49.6956688308054
22740,29.7287899414363,49.6470588895951
22740.5,29.7388621510038,49.700442626497
22741,29.7441767895893,49.6747677497415
22741.5,29.7024062073396,49.7346391629852
22742,29.7435436100175,49.6579750942855
22742.5,29.7690897066928,49.7168773809954
22743,29.7661829603765,49.6955788769505
22743.5,29.8087811004096,49.7093198221267
22744,29.7439962670104,49.6893724044788
22744.5,29.7877254529792,49.6845908493888
22745,29.7208915376382,49.6607994717267
22745.5,29.7600761659701,49.6371370342555
22746,29.6776650296768,49.7122126527815
22746.5,29.7306590171396,49.6367466887242
22747,29.7785113641589,49.7123848122592
22747.5,29.7323618045897,49.7239523914588
22748,29.7193916132486,49.7050701199081
22748.5,29.741210342028,49.6727465789454
22749,29.7575192064369,49.7123432458413
22749.5,29.7782462431595,49.6707591502224
22750,29.7523556411455,49.6570456830766
22750.5,29.7526391768603,49.6961987240718
22751,29.6892623429818,49.7070560139225
22751.5,29.6873942456482,49.687463983139
22752,29.7048244353463,49.6913665348941
22752.5,29.7196837490829,49.6661878812019
22753,29.7953832465993,49.6709392956132
22753.5,29.7378838239113,49.7107683417466
22754,29.739549734757,49.7205868339517
22754.5,29.7490095963795,49.6915590033443
22755,29.7753268854601,49.6673201809205
22755.5,29.765503491492,49.6796381316072
22756,29.73401835208,49.7063771849713
22756.5,29.7470843135999,49.6654260536649
22757,29.7608815609043,49.7034661545357
22757.5,29.7260251312404,49.7012170290311
22758,29.7706698151906,49.637727760267
22758.5,29.7668469751462,49.6139246954796
22759,29.7331811299571,49.6946511749174
22759.5,29.7573071516845,49.7161055222727
22760,29.7967942047906,49.6712736002491
22760.5,29.8095966989163,49.6687578878824
22761,29.7789749535941,49.7066435485521
22761.5,29.6951054911924,49.697575064339
22762,29.7490142690576,49.7024770762187
22762.5,29.7810621324886,49.7235276227483
22763,29.7253575644014,49.7308906494811
22763.5,29.7621565880945,49.6677126345816
22764,29.7700018587398,49.6783292219735
22764.5,29.7523095973417,49.7356375861981
22765,29.7279681113606,49.6646631317413
22765.5,29.740623255423,49.6796841633176
22766,29.7490158460246,49.732252820229
22766.5,29.7376750778588,49.6947744862786
22767,29.7453030703155,49.7298728402469
22767.5,29.7665904890014,49.6401856511207
22768,29.7506333239851,49.6886681439355
22768.5,29.7571039118508,49.7115056912267
22769,29.7420454515203,49.6743416081971
22769.5,29.8381696749761,49.6487136520716
22770,29.7487441414454,49.6748032908827
22770.5,29.7851073469468,49.7078027743582
22771,29.7495196134535,49.686595985226
22771.5,29.7716530361329,49.7268483032041
22772,29.7658461670315,49.6888867754312
22772.5,29.7723596681707,49.7067298558096
22773,29.7707820880555,49.6873765955179
22773.5,29.7330517451857,49.7060904470322
22774,29.7919804720415,49.6743072675337
22774.5,29.7402580683027,49.6662293045679
22775,29.7436305337807,49.6746751601591
22775.5,29.787845112614,49.6937249688922
22776,29.7348953583366,49.6976286608654
22776.5,29.7030269736234,49.7100552388529
22777,29.7447648672133,49.7222167846836
22777.5,29.6988417449462,49.6336963528742
22778,29.7360871424536,49.7004419177858
22778.5,29.7863494072925,49.6730137636756
22779,29.7288251499591,49.6501112837599
22779.5,29.6971617263265,49.7231832080694
22780,29.7381611666405,49.707397589018
22780.5,29.729771961872,49.6507592475093
22781,29.7100620784994,49.7287153403086
22781.5,29.8074311255239,49.7413115651286
22782,29.7712863643054,49.7111144940558
22782.5,29.8131927245945,49.6957099437339
22783,29.7246060979542,49.7329179342063
22783.5,29.7270003706978,49.7077702533794
22784,29.7847867934335,49.6974869461044
22784.5,29.756266621187,49.6297714445225
22785,29.8128899745201,49.6724018563955
22785.5,29.7379880684092,49.7534647141274
22786,29.773543175764,49.7145810779452
22786.5,29.7472806490913,49.6834199978899
22787,29.7611502928758,49.6895119037435
22787.5,29.7792664186606,49.6876117409482
22788,29.7445591065989,49.6837307922619
22788.5,29.6871483044597,49.6768850627086
22789,29.7502046231041,49.7080635424639
22789.5,29.7874398600136,49.7130927957868
22790,29.6929999595409,49.6854395287512
22790.5,29.7799482479169,49.6809293858314
22791,29.7506115903656,49.6708867764545
22791.5,29.7661787771056,49.6611077558227
22792,29.7337008160984,49.7473808960185
22792.5,29.7301312340282,49.6760665222251
22793,29.7537686233676,49.6565116132446
22793.5,29.7967196301825,49.6849574328566
22794,29.758881080905,49.6586063568311
22794.5,29.7498773903345,49.7204802867513
22795,29.7176940117107,49.6575677643982
22795.5,29.7469196169437,49.7024476527711
22796,29.767627227416,49.6653828336975
22796.5,29.774657505181,49.6550222141998
22797,29.7614219947804,49.7118634357466
22797.5,29.7845381113142,49.7240571720474
22798,29.7357306220944,49.6722967278803
22798.5,29.7506565504091,49.7516082013385
22799,29.7815794371547,49.6844074336437
22799.5,29.7157303690606,49.7382179989227
22800,29.8042504234344,49.7162840712191
22800.5,29.7655063883019,49.6898786653852
22801,29.8213887062777,49.7011494349304
22801.5,29.7582417479324,49.7372545890107
22802,29.7299357708529,49.6525950902677
22802.5,29.7786595119749,49.647275781126
22803,29.7189656357518,49.6643980742697
22803.5,29.7758939911646,49.6887183882037
22804,29.8216131589898,49.6768736251686
22804.5,29.7249870829796,49.6577565263364
22805,29.7333492903893,49.6521576687634
22805.5,29.7696523707645,49.6611047517028
22806,29.7161025573343,49.7070474838153
22806.5,29.741829250511,49.6919661986519
22807,29.7547907319132,49.6802282695743
22807.5,29.7235265710679,49.7028493033174
22808,29.7908101681795,49.7218507170961
22808.5,29.7652946084594,49.6891296450199
22809,29.7498263878916,49.6383498634737
22809.5,29.7287254612316,49.7254388750816
22810,29.8287200277091,49.6736013718054
22810.5,29.8005743398846,49.6862247672259
22811,29.7643595107346,49.6800617918244
22811.5,29.8160239280551,49.6790429594601
22812,29.751885192393,49.7281912749041
22812.5,29.7186304728334,49.6251776768508
22813,29.7783987178948,49.6133082018691
22813.5,29.7531709965981,49.7401346710896
22814,29.7503928573989,49.6986883697587
22814.5,29.7715283847216,49.6933734074564
22815,29.7295517222959,49.6828837788182
22815.5,29.7611622629194,49.6898191831134
22816,29.7684926530146,49.672285104204
22816.5,29.7685568100979,49.7291551174849
22817,29.7326565631024,49.6703473032949
22817.5,29.7082956402766,49.7182872917326
22818,29.7546475046827,49.7445700349998
22818.5,29.7461806091446,49.688743117464
22819,29.737637025383,49.7201690445901
22819.5,29.7551392460515,49.6833787777528
22820,29.7485989592719,49.7103199786776
22820.5,29.7168571251853,49.7279908869535
22821,29.7428452441764,49.6459464424567
22821.5,29.7623659244209,49.6839106803006
22822,29.7761875878775,49.7072267623127
22822.5,29.7766903251628,49.6874262228082
22823,29.7200476275363,49.677175424888
22823.5,29.7556605727508,49.630539730018
22824,29.7208698616879,49.7067650490516
22824.5,29.7621052725392,49.6402650159462
22825,29.751836953603,49.7660340507722
22825.5,29.7378572158981,49.6378030436868
22826,29.7424990635526,49.7320527733117
22826.5,29.7909068765409,49.6805383946126
22827,29.7085145622551,49.7046128841244
22827.5,29.7730258204271,49.6534776554659
22828,29.7552170204725,49.6734582849191
22828.5,29.6664668131502,49.6706457870695
22829,29.7916721982402,49.6838101472017
22829.5,29.6896256180639,49.7057835963086
22830,29.7451879752305,49.7292430484618
22830.5,29.7422149140551,49.6783288773314
22831,29.7564667921854,49.6394847509874
22831.5,29.7354290193785,49.6130274832741
22832,29.7618162786504,49.734723162438
22832.5,29.7708445024725,49.6529382138997
22833,29.7309594302846,49.6777665733662
22833.5,29.7690844981072,49.7060120802684
22834,29.7128513334017,49.7494493034864
22834.5,29.7869753243786,49.6933079972231
22835,29.7648497518953,49.6881581415244
22835.5,29.7433577248867,49.6852101330958
22836,29.7092923620886,49.7036785620748
22836.5,29.7891113580735,49.6613240369252
22837,29.7347984595216,49.712889284288
22837.5,29.7407801984889,49.6775211502906
22838,29.7302719169366,49.7113283375427
22838.5,29.7477320196231,49.6858782343673
22839,29.7523962757764,49.6926152957702
22839.5,29.7278075720099,49.6790959567505
22840,29.8174433935361,49.7385014254662
22840.5,29.7255217281594,49.6696772289459
22841,29.7806202025111,49.6930964322199
22841.5,29.7286142204061,49.7133349961872
22842,29.7525109510114,49.6498187122866
22842.5,29.7180269240438,49.7057222401911
22843,29.7359852307678,49.7508448213044
22843.5,29.7701415794317,49.6639167968546
22844,29.6874949556334,49.6917736997276
22844.5,29.7512673074229,49.7292201629595
22845,29.7580686550772,49.7150563230285
22845.5,29.71052092592,49.6800661508745
22846,29.7074491235835,49.6617274233505
22846.5,29.7359563587117,49.65507344658
22847,29.7668719135009,49.7186692575647
22847.5,29.7619195265492,49.6830731994988
22848,29.7317685006604,49.7065430688279
22848.5,29.7891265703489,49.6985163550441
22849,29.7558576595538,49.6546210591739
22849.5,29.7306774557922,49.7038510052956
22850,29.69643200735,49.6667086940672
22850.5,29.784160982705,49.6845610786398
22851,29.6949814498119,49.6343973496129
22851.5,29.7302000487744,49.6714700455075
22852,29.7112562614555,49.6942604940298
22852.5,29.751445315428,49.6933406983272
22853,29.7602348335037,49.644510544088
22853.5,29.8476142448063,49.6968509591848
22854,29.7166818568538,49.736327199329
22854.5,29.7171283525384,49.6471201082988
22855,29.7511389033432,49.6859524754676
22855.5,29.7769257456867,49.6927165310769
22856,29.7569707041895,49.6685220879872
22856.5,29.7460643354628,49.6771834117451
22857,29.7246815738529,49.7256897382004
22857.5,29.7346989751838,49.7135611058965
22858,29.7392301805471,49.7112766914026
22858.5,29.7254174260829,49.7219476040368
22859,29.7292358227626,49.6988061774156
22859.5,29.7557234000502,49.677894333782
22860,29.7082429430425,49.72250053429
22860.5,29.78917592222,49.6981165894524
22861,29.7582855676773,49.6868874787777
22861.5,29.7695950738684,49.6432034893003
22862,29.7179331632475,49.7801934279265
22862.5,29.7552690654474,49.6569776933782
22863,29.7194435910583,49.6685600988972
22863.5,29.7070748086914,49.6994251941133
22864,29.7628763198997,49.7128693225205
22864.5,29.7332931725488,49.7337995816717
22865,29.7151409321664,49.7246259273373
22865.5,29.7605020805121,49.729302943134
22866,29.7076363962832,49.7316897334923
22866.5,29.777076200761,49.6511579469527
22867,29.7668029114507,49.6788599944703
22867.5,29.7540717424489,49.7367664189247
22868,29.7414491315052,49.7319599476682
22868.5,29.7545997265319,49.6769657735275
22869,29.7411116269252,49.7157555667756
22869.5,29.7669674831609,49.6695890183859
22870,29.8369930983828,49.7088900987449
22870.5,29.7339422195017,49.6267676796355
22871,29.7499749800815,49.6840806739508
22871.5,29.72191435533,49.6717774954674
22872,29.7294599341291,49.701234941306
22872.5,29.8245052610657,49.7025242465681
22873,29.7170705925169,49.7008760316641
22873.5,29.7804330921662,49.6996862682736
22874,29.7275800728548,49.7056102518255
22874.5,29.7219024968393,49.7608339898974
22875,29.7624714175983,49.6863405617718
22875.5,29.78370462342,49.7045928862638
22876,29.713339829736,49.6877829660504
22876.5,29.7137171352425,49.7409598061863
22877,29.7517095207552,49.6543598826086
22877.5,29.7483076981141,49.7261297526173
22878,29.6917228704119,49.7313786318839
22878.5,29.696821987479,49.70248516898
22879,29.7699539420753,49.6116272348523
22879.5,29.7319761020273,49.6687824362723
22880,29.739172109037,49.7367260923421
22880.5,29.7505379631069,49.6710485883075
22881,29.755146267459,49.707780126877
22881.5,29.727927368506,49.7091494708485
22882,29.7346175192986,49.6912147139992
22882.5,29.7916123096473,49.7133241786644
22883,29.7265102833432,49.6607593051439
22883.5,29.7270416287021,49.6879477649337
22884,29.7513939237801,49.688210015066
22884.5,29.7397011577546,49.6966454375401
22885,29.7478276177819,49.6810664256416
22885.5,29.7937044992072,49.7438537788153
22886,29.7806963471267,49.6844608022681
22886.5,29.779778470117,49.6533322316571
22887,29.7850475606109,49.709323042893
22887.5,29.7904565229722,49.7264549399175
22888,29.7392464331011,49.7504935285553
22888.5,29.7291397970012,49.7364304377635
22889,29.8027263751806,49.671934230882
22889.5,29.7854331164214,49.6675589265577
22890,29.7065136013312,49.7262707206554
22890.5,29.7575905064095,49.6670357321459
22891,29.757569430159,49.6409776378385
22891.5,29.7752935274607,49.6963815754154
22892,29.7813457510263,49.7605362709357
22892.5,29.7585171703168,49.7107970401625
22893,29.7396878386753,49.655590229885
22893.5,29.7481300026525,49.6186704560391
22894,29.7807977848043,49.6414950015659
22894.5,29.7253784204377,49.6991086804583
22895,29.7161016777859,49.7945614120756
22895.5,29.7941277602978,49.7077460042626
22896,29.7055437513044,49.6643444122737
22896.5,29.7388141231436,49.7119118515805
22897,29.7661212512016,49.7052485345883
22897.5,29.7219038631161,49.691132070952
22898,29.770784099586,49.6723949636678
22898.5,29.7200581006528,49.7368700104588
22899,29.7297791479357,49.6538781654583
22899.5,29.804094720387,49.7192973711343
22900,29.7923001718027,49.6820616485511
22900.5,29.7499870127055,49.6213509984294
22901,29.7959200106442,49.6694499163446
22901.5,29.7462700631221,49.6737476673697
22902,29.7706487517062,49.7420209281826
22902.5,29.7534713435294,49.6573272077053
22903,29.7049546878514,49.7309057201776
22903.5,29.6997499383024,49.6923926533383
22904,29.7329374019285,49.6488788976269
22904.5,29.78405441965,49.6800147158103
22905,29.7033509732396,49.6858230067728
22905.5,29.7609279338435,49.7126873064795
22906,29.7376127234399,49.7088645734184
22906.5,29.7451917840891,49.6746506972503
22907,29.7594810404598,49.6351207782
22907.5,29.7707707666482,49.7131808006073
22908,29.7127230844761,49.7174525074485
22908.5,29.7834657732464,49.6882403794789
22909,29.7799605701681,49.6518481546723
22909.5,29.7772672333984,49.719258581222
22910,29.796220222576,49.735250590503
22910.5,29.7594286243618,49.6946940018046
22911,29.7537197969716,49.6594235247039
22911.5,29.7215651827091,49.6634756946322
22912,29.6702768921918,49.6735257207222
22912.5,29.7262421340625,49.6659671720635
22913,29.7855737763503,49.6792401264162
22913.5,29.7301816246734,49.6916957371085
22914,29.7805822112812,49.7307569147016
22914.5,29.7372136929293,49.6641783229319
22915,29.7329228302865,49.729916948606
22915.5,29.6992641090259,49.6698452228415
22916,29.8198236447158,49.6996371931333
22916.5,29.7825397773772,49.6885827589656
22917,29.7859386474499,49.7148130718085
22917.5,29.7845620752534,49.6582963275643
22918,29.7325101728556,49.7138344847188
22918.5,29.7729619471078,49.667173246079
22919,29.8075021364385,49.6824157048587
22919.5,29.7369216165202,49.7153605883412
22920,29.7199091712256,49.6471623754668
22920.5,29.7184228848716,49.672888128124
22921,29.7164887196597,49.686272112825
22921.5,29.7597368625095,49.648686234051
22922,29.7621840727933,49.6833455811619
22922.5,29.7439393150196,49.688548379899
22923,29.7844708416204,49.6680956492356
22923.5,29.7029395299172,49.7035601908102
22924,29.7376394648613,49.6646521572179
22924.5,29.756648751799,49.6794126433309
22925,29.7743405358613,49.7120548643448
22925.5,29.7581903812876,49.7021075475967
22926,29.7825862212853,49.6828885083394
22926.5,29.763841774825,49.6565698543
22927,29.7911902750898,49.64452609053
22927.5,29.7840691722383,49.6959131925777
22928,29.7107944690634,49.659039148456
22928.5,29.7863460161761,49.7263862586422
22929,29.7780580380436,49.6876763327585
22929.5,29.7436479843524,49.7553048876051
22930,29.7851117808849,49.6393237972573
22930.5,29.7572542352851,49.7037038185354
22931,29.7585339941399,49.6557618951694
22931.5,29.7513156426939,49.6966127865625
22932,29.7715043825717,49.6588948075098
22932.5,29.7158335485062,49.7097079934974
22933,29.7449834455698,49.7132804140501
22933.5,29.7751965277571,49.7040103414223
22934,29.7261509669692,49.6667211278302
22934.5,29.7097996871901,49.7135331728189
22935,29.7385875418205,49.6850531354981
22935.5,29.7919172527939,49.747053423349
22936,29.7617792964517,49.6966497390035
22936.5,29.7503796904657,49.6310489875817
22937,29.7278969241462,49.7256324711498
22937.5,29.770207426794,49.6756240879802
22938,29.7351639478912,49.7119781962937
22938.5,29.7772305224867,49.6808514065034
22939,29.7910154067202,49.6693405390083
22939.5,29.8039067805862,49.6767684815513
22940,29.6991437083716,49.6662836309143
22940.5,29.7179216346561,49.6911453683874
22941,29.7850059239852,49.7075299117945
22941.5,29.725821226602,49.7334388889752
22942,29.8019239909618,49.6412446951968
22942.5,29.7736112162135,49.667374190512
22943,29.7429892097233,49.667364428223
22943.5,29.7350725282273,49.6441978247436
22944,29.7234509269113,49.6673464819622
22944.5,29.7807549712853,49.6669866374949
22945,29.7205285541862,49.6420845015938
22945.5,29.7462517010064,49.6573045484726
22946,29.7556614967323,49.613479783926
22946.5,29.718637449891,49.645323782418
22947,29.7132656916833,49.6640429460099
22947.5,29.8077155111799,49.6916818820339
22948,29.700438924783,49.6267949423078
22948.5,29.7254654075473,49.7273443882561
22949,29.753772913925,49.703997623365
22949.5,29.7412739348529,49.6868627314408
22950,29.6991433015955,49.7121637220764
22950.5,29.7149976454232,49.6785292563593
22951,29.816756272451,49.716124040383
22951.5,29.7497471985643,49.648599481545
22952,29.7817068735846,49.6802475218425
22952.5,29.690342885758,49.6370060778888
22953,29.7441434074911,49.7680888340221
22953.5,29.7084461255707,49.702382828262
22954,29.7798839861362,49.6532996540443
22954.5,29.7371000714845,49.6694890824496
22955,29.7334037889317,49.7285041868847
22955.5,29.8143690362063,49.6865225728959
22956,29.7520483974309,49.6662360822112
22956.5,29.7462000629767,49.704291605905
22957,29.788901266291,49.6838053928786
22957.5,29.7009997248051,49.652449879788
22958,29.7998173042707,49.6503869751748
22958.5,29.7312240440733,49.7468699993342
22959,29.7060229789256,49.7022411607023
22959.5,29.7208866531944,49.7065914666865
22960,29.7629997961178,49.7132313822296
22960.5,29.7482232490771,49.7278458977984
22961,29.7374393982205,49.746240012837
22961.5,29.7784143570492,49.7127528292963
22962,29.7413255797082,49.6327484752249
22962.5,29.7364262533573,49.7340697063927
22963,29.7302914047604,49.687474552878
22963.5,29.7638818392403,49.6674388814284
22964,29.7479833683339,49.659554996604
22964.5,29.7424638729099,49.7184411494801
22965,29.8077991588963,49.6569631407497
22965.5,29.7066346841338,49.6902942505764
22966,29.7626888888253,49.6868375242762
22966.5,29.723942270378,49.6681846820465
22967,29.7442323349541,49.6812808352551
22967.5,29.7361173122867,49.7146475789611
22968,29.7286788530386,49.7133008954061
22968.5,29.7315630925136,49.6720468093409
22969,29.759370027,49.7189290324501
22969.5,29.7527331349652,49.6382584108083
22970,29.7828184629472,49.6992994006036
22970.5,29.7466632135225,49.7189575551329
22971,29.8000741177849,49.6750438408805
22971.5,29.7379235340256,49.7606071112202
22972,29.7563281403589,49.6784085193362
22972.5,29.7230425083408,49.7078765014515
22973,29.741349970464,49.6675352559145
22973.5,29.7662648301867,49.6906067705608
22974,29.7441036685408,49.7128057432329
22974.5,29.7478276439841,49.6541252914089
22975,29.7388241013408,49.7089098974027
22975.5,29.7764161187049,49.6944904399882
22976,29.7663666737597,49.6730207615192
22976.5,29.8107252760645,49.6585660114406
22977,29.7491308990025,49.7152272060968
22977.5,29.7003270887988,49.6541298153169
22978,29.7817125036173,49.6871627749097
22978.5,29.7530349453578,49.6772581840562
22979,29.7379687596234,49.6873852994891
22979.5,29.718070366573,49.6928324703205
22980,29.7595083987025,49.7139652994214
22980.5,29.7471989080252,49.6974097906305
22981,29.7270077924312,49.6363750415011
22981.5,29.7891160672544,49.6449287274133
22982,29.7842219075776,49.7391822897994
22982.5,29.7181374812452,49.6648889793811
22983,29.7464942259812,49.6973463217149
22983.5,29.7976586190865,49.7508067033668
22984,29.7554933661927,49.7075387085488
22984.5,29.7697707818116,49.6411118868737
22985,29.6987695101302,49.6698131947563
22985.5,29.739185509775,49.6852805299635
22986,29.739609194591,49.7741479243321
22986.5,29.7526835737618,49.6974453607064
22987,29.7229340559312,49.658711121635
22987.5,29.758555243403,49.6659026527455
22988,29.7217762146094,49.6402988127238
22988.5,29.8482581772495,49.6876810332745
22989,29.7161538005855,49.6959061906166
22989.5,29.7446832754855,49.7054298106305
22990,29.7858936033897,49.6833953893942
22990.5,29.6718960628895,49.6750405579377
22991,29.7287521216419,49.696858381976
22991.5,29.7454398173867,49.6954272076685
22992,29.7254527689322,49.6752638418408
22992.5,29.818529207191,49.679363859822
22993,29.7987367692273,49.6973163368499
22993.5,29.7708691173699,49.6803923208801
22994,29.7542926440829,49.6484258557982
22994.5,29.7766883042789,49.6893732882841
22995,29.73897088117,49.7141368760039
22995.5,29.7255026250771,49.6536004534661
22996,29.7494805216334,49.6207657343647
22996.5,29.7889244120805,49.7363815597028
22997,29.7304718139317,49.6610359590156
22997.5,29.6622487927816,49.6610115466837
22998,29.8361056706303,49.7400370683519
22998.5,29.7814593414529,49.6750993881329
22999,29.721930514841,49.7127289550784
22999.5,29.7945690554439,49.6893200424122
23000,29.7141900822164,49.6819322115762
23000.5,29.7345455305479,49.7139194711609
23001,29.7677622242242,49.6488487891625
23001.5,29.7861975989597,49.670931053344
23002,29.7598395831943,49.6403830003929
23002.5,29.7477218668263,49.6714586928427
23003,29.6962360387941,49.6471226716167
23003.5,29.7162414699434,49.6523819718373
23004,29.7338651876708,49.6692132370862
23004.5,29.7524592143409,49.6730371406224
23005,29.7797036335903,49.6768471478492
23005.5,29.7677434826704,49.6893663279714
23006,29.7609227153088,49.6892016104716
23006.5,29.7854745839733,49.7022879486292
23007,29.7315994444809,49.6632426522724
23007.5,29.6940289358097,49.6966066432607
23008,29.7541028227384,49.7462673880329
23008.5,29.7546567243156,49.6685282887779
23009,29.7644262045663,49.7746484076344
23009.5,29.7405900575371,49.6871990154842
23010,29.7340771188167,49.7298005682368
23010.5,29.7753583549094,49.6871818046962
23011,29.7504537227204,49.7130236765585
23011.5,29.7526486447939,49.6896227050737
23012,29.7551674656154,49.6284085909813
23012.5,29.7600278097963,49.7285683512343
23013,29.7717774114047,49.6709954948807
23013.5,29.7539979594388,49.6878439516711
23014,29.7279230201797,49.6839527598999
23014.5,29.7880966427931,49.7067562966484
23015,29.8374340467158,49.6663708165339
23015.5,29.7666596841817,49.6853385141788
23016,29.7740497737742,49.7410416116216
23016.5,29.7197726500952,49.729142090105
23017,29.7042121490514,49.645668605205
23017.5,29.7172996993967,49.6715420687266
23018,29.7487936075662,49.6741633715662
23018.5,29.6914161733457,49.6772160977516
23019,29.7466955634207,49.6554052977835
23019.5,29.7312333767828,49.7039706088894
23020,29.7134547135209,49.7025234840962
23020.5,29.7603977178703,49.711957725429
23021,29.7778515245339,49.7009789279688
23021.5,29.6987249199821,49.6812652597802
23022,29.7608050917368,49.6840890241675
23022.5,29.7550238224998,49.6025123078867
23023,29.7004125140496,49.6584009843263
23023.5,29.7203406572253,49.6871183312225
23024,29.7337701367591,49.6767772606941
23024.5,29.7267828420524,49.7363640290428
23025,29.7736775352781,49.7158462665605
23025.5,29.7458665540754,49.6662982263105
23026,29.7721073231864,49.6818736141409
23026.5,29.7879782009417,49.6601917043196
23027,29.7228210220657,49.6748059090856
23027.5,29.7087070785303,49.6488349893988
23028,29.7828791045433,49.7224688393221
23028.5,29.7699258755841,49.6565948965687
23029,29.7373754462072,49.6630524818931
23029.5,29.7339606486523,49.7119664126287
23030,29.7426213918124,49.6884115748231
23030.5,29.7174380960085,49.6369409387072
23031,29.7420865310501,49.6351763038743
23031.5,29.7790822651437,49.6896032646491
23032,29.7438957127579,49.6708725906808
23032.5,29.7574397926578,49.6607251349088
23033,29.7385896531962,49.6693512135155
23033.5,29.7842410551075,49.7053852995448
23034,29.760166816306,49.6983671357821
23034.5,29.7518093857926,49.6750364217469
23035,29.7578302220494,49.6683025255677
23035.5,29.6886580985493,49.6447775529272
23036,29.7286296783255,49.6364994342225
23036.5,29.7599608941659,49.6805958740402
23037,29.7340650049276,49.6954855695783
23037.5,29.801308722002,49.72889972329
23038,29.7455443342634,49.72462003897
23038.5,29.7345055777831,49.7000319474556
23039,29.7546217455346,49.6332523922971
23039.5,29.7458824791361,49.7208184620912
23040,29.7470453061429,49.6859724313913
23040.5,29.746750125858,49.7107031895779
23041,29.7617137207506,49.7015052208809
23041.5,29.781932740149,49.7158194431357
23042,29.7656697797463,49.6951774314114
23042.5,29.695048835173,49.7569318481719
