Time,fPLSS,cLO_measured
18230.5,235.380913337243,13.7455850178792
18231,236.006803320475,13.7447596675873
18231.5,236.397862078843,13.7449470848326
18232,236.084354633245,13.7461114886613
18232.5,236.242301041076,13.7407590269817
18233,236.596269464734,13.7462363396789
18233.5,236.08878130664,13.7404752467005
18234,236.417100773827,13.7405089505299
18234.5,236.317495784686,13.7443140951327
18235,235.905970008976,13.739504214533
18235.5,236.252539528271,13.742746745065
18236,236.048197963375,13.7417188250007
18236.5,235.904536892178,13.7421337552154
18237,236.790991515254,13.7377311885957
18237.5,236.434420072654,13.7480155020114
18238,235.900823034945,13.7368188173587
18238.5,236.473304751055,13.7439147089113
18239,236.998742151301,13.7385402026149
18239.5,236.163310174809,13.7424751261855
18240,236.173719463332,13.7435793278607
18240.5,236.674765310821,13.7415812438298
18241,236.252354838869,13.7402083634104
18241.5,236.456191929285,13.7441501279598
18242,236.872694103762,13.7401484167416
18242.5,236.824750799552,13.747091559457
18243,236.253087929518,13.7424700864403
18243.5,236.395221819685,13.7384247994278
18244,236.095129661594,13.7404805476913
18244.5,236.8918077459,13.7426754417415
18245,236.870046078549,13.748134553582
18245.5,236.345022982996,13.7446748968048
18246,236.147069083297,13.7418660056535
18246.5,236.268846421879,13.7424210320039
18247,235.801797407374,13.7397731163559
18247.5,236.894493162801,13.7397022325927
18248,237.241058049118,13.7382005392698
18248.5,236.045682313836,13.7419226810922
18249,237.033219682612,13.7407476548526
18249.5,235.98765864429,13.7418421989666
18250,236.544524915636,13.7430655826976
18250.5,236.720863356793,13.7449625202144
18251,236.154276335308,13.7346893858004
18251.5,237.372314783253,13.747436371898
18252,236.66346969897,13.7416131586259
18252.5,235.355965489213,13.7417540811439
18253,237.453575564895,13.747440541578
18253.5,235.585958682626,13.7446096819566
18254,236.423930759337,13.7459303319803
18254.5,236.381345134858,13.7396533680847
18255,236.823065589672,13.7429461999517
18255.5,236.580296831072,13.7423644041674
18256,235.575252396711,13.7382722107176
18256.5,235.918021894414,13.7531832314441
18257,236.063829709068,13.741875378195
18257.5,236.051212357727,13.7408114874031
18258,236.062303915401,13.7412804832452
18258.5,236.295806913994,13.7469486150879
18259,236.069418841986,13.7465991008888
18259.5,236.270316477343,13.7425317016315
18260,236.110020685378,13.7479142955316
18260.5,236.50459364925,13.7459293982717
18261,236.046374308541,13.7458463972307
18261.5,236.516169165266,13.7448980349667
18262,236.259876478246,13.7437910578279
18262.5,235.66286277996,13.7466500975189
18263,236.070327926493,13.7396717670381
18263.5,236.222914965063,13.7428972614359
18264,236.189370024825,13.7440050216246
18264.5,236.071063699857,13.7465815001996
18265,236.893801777467,13.7425310600179
18265.5,237.321004411322,13.7465091226017
18266,237.170396075561,13.7392807664385
18266.5,236.366963482729,13.7432090113908
18267,235.665277525233,13.7400597503008
18267.5,236.137516228293,13.7464051128525
18268,236.545964897449,13.7412537131821
18268.5,236.048870347639,13.7407834748129
18269,236.856660738973,13.7402003575468
18269.5,237.22529965463,13.7462272277618
18270,236.735365117103,13.7398300695839
18270.5,236.194603463977,13.7409930797723
18271,235.727153996428,13.7478031652226
18271.5,235.788233146933,13.7410026920202
18272,235.58934289622,13.7433985039035
18272.5,235.721859307028,13.7409986393791
18273,236.383103441114,13.7356776720243
18273.5,235.928461048477,13.7488098525568
18274,236.854704225487,13.7448521846234
18274.5,236.504876296311,13.7394011092714
18275,236.409180188904,13.7428505557679
18275.5,236.826553222684,13.7456779251864
18276,237.108605694203,13.7425535194706
18276.5,236.057364784845,13.7430686444314
18277,236.389945127825,13.7482470157646
18277.5,236.930527775041,13.745380666306
18278,236.194125394014,13.7448067338588
18278.5,235.85650190545,13.7416158375545
18279,235.763590337883,13.7387978108182
18279.5,236.499039695714,13.7408925516029
18280,236.786618340759,13.7431232260686
18280.5,237.464368033676,13.7432137221147
18281,236.582627853393,13.7412533274867
18281.5,235.678651863801,13.7422370946215
18282,237.001951615784,13.7462435443646
18282.5,236.370141605858,13.7389806448229
18283,236.724709542292,13.7374906312134
18283.5,237.421830682543,13.7410681763707
18284,236.873924844076,13.7452290153548
18284.5,236.699420821052,13.7390901244826
18285,236.071622315328,13.7480523080547
18285.5,236.52118876309,13.7433869264015
18286,236.282485012213,13.7450007281409
18286.5,236.068604124683,13.7440765128537
18287,236.772268559597,13.7419963570351
18287.5,236.833087040792,13.7449490721801
18288,236.617012098339,13.7454530749081
18288.5,237.083414410852,13.738464448439
18289,236.598580737303,13.7422990789306
18289.5,236.579590886056,13.7397886134966
18290,235.873303865026,13.7396158583153
18290.5,236.048627453371,13.7485217130074
18291,236.420782456904,13.7472685141737
18291.5,235.926631599281,13.7397855597947
18292,235.724926801511,13.7427380154088
18292.5,236.025486481917,13.7396853956694
18293,235.947985753545,13.7386737148197
18293.5,235.341061202891,13.7420194092379
18294,237.803595425036,13.7461053631632
18294.5,236.895560485414,13.7385716191546
18295,236.279241686238,13.7409000285655
18295.5,237.328465347026,13.7442589117689
18296,236.175088050773,13.7465630753225
18296.5,236.0765206231,13.7435266292765
18297,235.40254465704,13.743185706981
18297.5,236.293460632848,13.7370985927536
18298,236.241737683777,13.7441663691763
18298.5,235.979155081599,13.7448493296038
18299,236.701174328869,13.7422731356488
18299.5,236.363529506618,13.7445775263044
18300,235.804989335403,13.7398529600023
18300.5,237.026979180143,13.7403765017384
18301,236.286960938238,13.7445120321432
18301.5,236.699108669205,13.7404199450312
18302,235.878534059708,13.7429316884349
18302.5,235.755103354761,13.7451190101264
18303,236.705032381921,13.7411012692556
18303.5,236.794332364988,13.7404469874278
18304,236.552494345819,13.7447804457058
18304.5,236.262112074574,13.7366333524764
18305,236.125355381475,13.7410337377598
18305.5,236.271352729004,13.7422058077594
18306,236.091924304357,13.7494093057512
18306.5,236.666734700217,13.7410353083532
18307,235.922523438553,13.7463209016358
18307.5,236.483305339869,13.7374084883393
18308,235.885997230709,13.7435746943625
18308.5,236.64340091509,13.7395107210022
18309,236.605832780561,13.7426443022127
18309.5,236.908998543185,13.746646732198
18310,236.85460766527,13.7404802626328
18310.5,236.853016287888,13.739145761409
18311,235.814667422431,13.746256889458
18311.5,236.84103481869,13.7439207906913
18312,236.035108773323,13.7490292505964
18312.5,236.194916896464,13.7410148089745
18313,236.558018418911,13.7422266047736
18313.5,236.64357622227,13.7443334975668
18314,236.569150627393,13.7443357574764
18314.5,235.720496538238,13.7444486609979
18315,236.576032603231,13.7454987261515
18315.5,235.698061399906,13.7427996696652
18316,235.917205580486,13.7419762258997
18316.5,236.668380019408,13.7399789471847
18317,236.717746683919,13.7445426238654
18317.5,236.332814806148,13.7408484109628
18318,235.821743592126,13.7438377218866
18318.5,236.540928978817,13.7451219725544
18319,236.156630609473,13.7474292353709
18319.5,236.529028067648,13.7473257131374
18320,236.41254458905,13.7456191632946
18320.5,237.048178977001,13.7444369656177
18321,236.223066774351,13.7447126384548
18321.5,236.031569329468,13.7480043390778
18322,236.438701511208,13.7438237707828
18322.5,236.306844884423,13.7444414822448
18323,236.51947203759,13.7408617862234
18323.5,236.564209622644,13.7406914623643
18324,237.08781495161,13.7408462869041
18324.5,236.073680292823,13.742737968229
18325,236.735167425902,13.7440966894883
18325.5,236.983647011577,13.741785321575
18326,235.612066651446,13.7432863759591
18326.5,236.710312876601,13.7439862081835
18327,236.134167674532,13.7467892923727
18327.5,236.084571439243,13.7442044521584
18328,236.380030472216,13.7392381737132
18328.5,235.658547282201,13.7351757488669
18329,236.484585056759,13.7458961778746
18329.5,237.120753180592,13.7393822149514
18330,236.47142483727,13.7433156996601
18330.5,236.108645901761,13.7425680795881
18331,236.692932026137,13.7423123078097
18331.5,235.681804987728,13.7375594054831
18332,236.008458842216,13.7455922758905
18332.5,236.485485851138,13.7453380677964
18333,236.619813419416,13.7392795068724
18333.5,235.719443181217,13.7463119152343
18334,236.659595408633,13.7455199421851
18334.5,236.567897942828,13.7488715584498
18335,235.7887537966,13.7443967078335
18335.5,236.495693795274,13.7420175961742
18336,236.630196677282,13.744919905198
18336.5,236.716466892944,13.7358994035197
18337,235.690592036563,13.7463047120551
18337.5,236.001930448661,13.7423378588712
18338,235.52811440871,13.7461748828038
18338.5,236.177483155865,13.7424777578303
18339,236.600596824389,13.7491842229606
18339.5,235.857575425327,13.7415984307486
18340,236.373518426541,13.7445234708038
18340.5,235.660659152394,13.7420298386617
18341,235.793621061591,13.7477436175569
18341.5,236.077158124372,13.7417648013433
18342,236.796677324375,13.7424059166843
18342.5,236.420072602533,13.7381390906351
18343,236.598994608983,13.74117400425
18343.5,237.19283389173,13.7467540396666
18344,236.009349447432,13.7472508872917
18344.5,236.361749536839,13.7498860224829
18345,235.562864476619,13.7470059765945
18345.5,236.280892073986,13.7420363246657
18346,236.272730709055,13.7401745354803
18346.5,236.025023725707,13.7510181368346
18347,235.994575799162,13.7483988971459
18347.5,235.928399125665,13.7415086471757
18348,236.3078536135,13.7354722913603
18348.5,236.1081784178,13.7421120694935
18349,236.229312232358,13.7432976466117
18349.5,235.963076164291,13.7444522885446
18350,235.883118405922,13.7407396551239
18350.5,236.216079198098,13.7425180371179
18351,236.406688846939,13.7451452316749
18351.5,235.66770062799,13.7424584842853
18352,236.569606667744,13.7451869122279
18352.5,236.256730368122,13.7420253068304
18353,236.00244580239,13.742951981457
18353.5,236.347019653437,13.7375452980364
18354,236.161519385335,13.7420691990839
18354.5,236.051290498102,13.7420954107793
18355,236.692703649862,13.7435265138748
18355.5,236.249141314816,13.7446446629084
18356,235.39059566492,13.7420151115631
18356.5,236.172582170178,13.7437110911754
18357,236.483184055707,13.739711081892
18357.5,235.756442519697,13.7439702581202
18358,236.816654394193,13.7437877144966
18358.5,235.845175739497,13.7418525722802
18359,237.417528555024,13.7445625903035
18359.5,235.883501760719,13.7389326614068
18360,236.559773974158,13.7491964906676
18360.5,236.832654373022,13.7395062248592
18361,236.344794752371,13.7371429083154
18361.5,236.141773522564,13.7380498439988
18362,235.766969267422,13.7389337900965
18362.5,236.215567908591,13.7445570629443
18363,236.648816686672,13.7439532462351
18363.5,236.209214613485,13.7488371802319
18364,237.03946090807,13.7417363972971
18364.5,237.025413647882,13.7423432221781
18365,235.553997060506,13.7475454977022
18365.5,236.338960087518,13.7441540524491
18366,235.791550549602,13.7472497567014
18366.5,237.680586182942,13.7450115763635
18367,237.303974131358,13.7509526617798
18367.5,235.792633995045,13.7431717714946
18368,237.342503328611,13.7403172404088
18368.5,236.064415682564,13.7475272659893
18369,236.907201929701,13.7489556601354
18369.5,236.426915109447,13.7472991698465
18370,237.190005166971,13.7470349498172
18370.5,236.221219411755,13.7421576879586
18371,236.445406192189,13.7432562548785
18371.5,235.545287429348,13.739413679666
18372,236.979955566444,13.7401286573645
18372.5,237.082406345096,13.7466787725023
18373,235.436257580495,13.7385815679914
18373.5,237.000642141587,13.7435460945111
18374,235.724463816644,13.7417975849867
18374.5,236.673005124478,13.7391413381859
18375,236.2148926802,13.7387093534775
18375.5,236.688920717679,13.7435013654523
18376,236.661695970442,13.7417508099919
18376.5,236.443688793556,13.7408246690311
18377,235.781033201948,13.7311874787826
18377.5,237.02349751389,13.7354680803882
18378,236.170432741839,13.7431931357136
18378.5,236.158193538595,13.7406556383258
18379,236.017019200457,13.7413611349852
18379.5,236.630708570774,13.7460332940173
18380,236.092565100124,13.7412662439526
18380.5,237.13824485768,13.7435460260605
18381,236.708341101182,13.7460383968092
18381.5,236.336318842701,13.7427486028566
18382,237.173770589036,13.7424065742843
18382.5,235.854938217907,13.7454032826414
18383,236.064711325397,13.7428351842542
18383.5,236.259010123268,13.7453415107018
18384,235.996654003331,13.744631552972
18384.5,237.84467523774,13.7407547018443
18385,236.136510840618,13.7463207128442
18385.5,236.571006526052,13.7436193880125
18386,236.075748100963,13.7497497522507
18386.5,236.386000482659,13.7404722371241
18387,236.047388792273,13.7401498896911
18387.5,236.429491458983,13.7484471810664
18388,235.348478144964,13.7454482072381
18388.5,236.6901559285,13.7430131244976
18389,237.249213419482,13.7447985806887
18389.5,236.596791695145,13.7453034635767
18390,235.469237872494,13.7465944599632
18390.5,236.589199306553,13.7410474703279
18391,236.870958082489,13.7444843440654
18391.5,235.89056603074,13.7492378460894
18392,235.792052849,13.7446076001882
18392.5,237.334648444149,13.7427137777671
18393,236.313600059523,13.7468752469158
18393.5,236.16589877899,13.747163176492
18394,236.374025899481,13.7378718118023
18394.5,235.998249050805,13.7472757197387
18395,235.978807144483,13.7442125019782
18395.5,236.681062408745,13.743216417869
18396,235.374025376562,13.7428030982952
18396.5,236.375486420898,13.7423657276315
18397,236.420798452952,13.7453608145723
18397.5,236.792104335016,13.7357516512585
18398,237.053049359469,13.7430002278245
18398.5,236.258735352511,13.7460602625295
18399,235.740667122528,13.7464341769841
18399.5,236.37423972269,13.7455920701289
18400,236.430434642092,13.7429010199396
18400.5,236.436992027385,13.7467347411389
18401,237.016552398588,13.7501635107849
18401.5,236.538310390711,13.7425653802847
18402,236.106105967488,13.7422503007341
18402.5,236.762717061297,13.7424592793929
18403,236.028833040029,13.74108470221
18403.5,235.748654875509,13.7441071758501
18404,235.794343563429,13.738870173242
18404.5,237.044858224673,13.7438837001299
18405,236.136894202872,13.7472887870364
18405.5,235.835927118391,13.7403564150726
18406,236.781095556327,13.7432114637862
18406.5,236.591127355565,13.7470903571037
18407,236.64154512788,13.7429227182299
18407.5,236.430708002487,13.7416772390246
18408,236.303224638839,13.7432817541303
18408.5,235.401587023846,13.7448811958715
18409,235.790298150659,13.7424803684538
18409.5,236.819007104765,13.7409315784504
18410,236.429656937789,13.7455365774873
18410.5,236.564689326121,13.7386957835523
18411,236.157545701189,13.7432827070596
18411.5,236.486786463179,13.7422260560863
18412,236.275251870703,13.7414465756359
18412.5,236.214239937978,13.7428168813723
18413,235.67287265089,13.7455365812827
18413.5,235.921939783586,13.7418573404194
18414,236.370002212348,13.7386885230193
18414.5,235.431586368291,13.7427678975344
18415,235.769638661901,13.7417323695694
18415.5,236.15749356988,13.7453405532072
18416,237.010980665073,13.7398894493564
18416.5,235.741551994153,13.7403112059004
18417,236.863314068414,13.7464410814982
18417.5,236.10922378717,13.7405133734668
18418,236.504763737773,13.744584160846
18418.5,236.383725211963,13.7479784138011
18419,236.722315612414,13.7430710541861
18419.5,236.786010897257,13.7458457186957
18420,236.595967645207,13.7397752512857
18420.5,236.191430067266,13.7463693277106
18421,235.441559545786,13.740606710678
18421.5,236.438889925392,13.7418934627418
18422,236.339160517037,13.7421603254754
18422.5,236.231646262398,13.7444607997954
18423,235.860288458713,13.7454456351812
18423.5,235.887456560873,13.7404958609152
18424,236.790368598499,13.7450787419802
18424.5,236.690475238164,13.7404525979154
18425,236.351303346222,13.7402075122158
18425.5,236.744730755304,13.7440086554337
18426,237.204931398492,13.7413931610824
18426.5,236.2551102909,13.7416713585402
18427,236.910194833289,13.7396335592086
18427.5,235.477042400492,13.7414118809337
18428,236.330116289384,13.7451510597397
18428.5,237.183146425757,13.741922929548
18429,236.722984460096,13.7418114350703
18429.5,236.696584491619,13.7417174068306
18430,235.941516946142,13.7417417353143
18430.5,236.131113067879,13.7474824644595
18431,236.532955988664,13.7404964765217
18431.5,236.798744310038,13.743777712484
18432,236.630877725621,13.7334555758654
18432.5,235.776797254639,13.7395618251673
18433,235.926656193428,13.7454403367841
18433.5,235.554997997837,13.7386286345298
18434,236.842012626237,13.7402334292227
18434.5,235.559363408361,13.7352932467782
18435,235.919301066214,13.7397690807619
18435.5,236.618029287758,13.742121709478
18436,236.399191320716,13.7396209727608
18436.5,235.49630812389,13.7442673731094
18437,236.410048173812,13.7450184806105
18437.5,236.360564276891,13.7493770039226
18438,236.44193571177,13.7446506182003
18438.5,236.467671953623,13.7441492581264
18439,236.596389391881,13.7416784200245
18439.5,236.811941092445,13.7378627687595
18440,236.164883587505,13.742842892759
18440.5,235.861669355684,13.7414278367606
18441,235.850494720083,13.7459590678562
18441.5,236.186174063701,13.7420197551194
18442,236.355346875379,13.746724275882
18442.5,236.747359444443,13.7413783662984
18443,235.482830007039,13.7416671885728
18443.5,236.260950320261,13.7434082627547
18444,236.799782991236,13.7379956620377
18444.5,236.588256791407,13.7418081323995
18445,236.073189327592,13.7426254297491
18445.5,235.940769593714,13.743484344841
18446,236.152261646377,13.7395674316082
18446.5,236.878235859087,13.7416683209414
18447,237.497828678924,13.7429837129555
18447.5,235.925951933013,13.7437768152456
18448,236.193034505857,13.7426793349367
18448.5,236.238419030013,13.7442605910678
18449,235.862867824994,13.743211510944
18449.5,235.954355960308,13.7407395033784
18450,237.381824893059,13.741223559786
18450.5,236.129345538752,13.7456628194268
18451,236.233621704759,13.740425226133
18451.5,236.815422564139,13.7400459919815
18452,236.899645672818,13.742012269135
18452.5,236.292545781304,13.7431491090824
18453,236.18251865296,13.7449642141289
18453.5,235.712158283037,13.7431013698402
18454,236.932526622911,13.7389804160173
18454.5,237.122221566733,13.7445852011908
18455,236.346438210396,13.7408215124628
18455.5,236.04418417904,13.7444434671744
18456,236.921285172493,13.7440386825299
18456.5,235.232273800762,13.7397023100108
18457,235.6705608058,13.7403077354903
18457.5,236.351519572266,13.7455480192028
18458,236.018746523859,13.7461578743491
18458.5,235.972365540755,13.7364252785513
18459,236.244383493047,13.7455174588616
18459.5,236.132704209104,13.7495285619178
18460,235.635544931828,13.744401215835
18460.5,237.152912043491,13.7434300237958
18461,236.584214065898,13.7434576992216
18461.5,236.547933377975,13.7459210830221
18462,236.111853340294,13.7381298272355
18462.5,236.01681650436,13.7387825886535
18463,236.881271788325,13.740777262368
18463.5,236.648015515116,13.739523720136
18464,236.546592965712,13.7393912270744
18464.5,237.03303472115,13.7428625325219
18465,236.144457154806,13.7402013093752
18465.5,236.190015075146,13.7465295563154
18466,236.053099174005,13.7453793677122
18466.5,236.173245124706,13.7337082661709
18467,234.92889434937,13.7415314080871
18467.5,236.453999940048,13.7408157910817
18468,236.719081952421,13.7452806799321
18468.5,236.088451648488,13.7475129263452
18469,237.016499691323,13.7443632674106
18469.5,235.762589943519,13.74383492728
18470,236.127250340666,13.7430756179111
18470.5,236.660661992597,13.7501890834491
18471,236.834114067294,13.7451085422582
18471.5,235.681800434489,13.7419965146396
18472,236.635775990084,13.7477178341444
18472.5,235.956420996637,13.7437854473831
18473,236.071266410834,13.7476584673246
18473.5,237.184516605021,13.7401183817045
18474,236.194354234541,13.7404573509177
18474.5,236.269183847521,13.7462106910445
18475,237.032634763348,13.7452340865364
18475.5,236.527577337477,13.7417815920046
18476,236.159939246048,13.7406114460513
18476.5,236.240743830806,13.7433835343541
18477,236.428704902819,13.740557249332
18477.5,236.809518424251,13.7349670492151
18478,237.14116329607,13.7448995105566
18478.5,237.069632041306,13.7434078040992
18479,236.423196831355,13.7408890944531
18479.5,235.932556959614,13.743247156695
18480,235.867629245437,13.7400285129948
18480.5,235.842812500961,13.7422189716044
18481,236.744544851214,13.7378017957614
18481.5,236.483106569514,13.7406320304486
18482,235.676211920469,13.7433635452188
18482.5,236.262206997559,13.7408735927002
18483,236.160031328405,13.7468990628736
18483.5,236.0722343818,13.7463128722451
18484,236.37265963288,13.7447512786971
18484.5,235.679532618565,13.7374156429908
18485,236.977508957957,13.7408227140459
18485.5,237.148237750993,13.742004992081
18486,236.120918897104,13.7430734003898
18486.5,236.377245556585,13.7452255297378
18487,235.801598694734,13.744328995509
18487.5,237.525644426172,13.7399149609403
18488,236.626577235316,13.7429740123263
18488.5,235.953401266177,13.7397154373077
18489,236.125039354315,13.7379766255621
18489.5,236.588452761395,13.7476195514429
18490,236.669579237472,13.7449575809032
18490.5,235.437819908723,13.7418161217862
18491,236.272739896145,13.7430039295677
18491.5,234.97893979411,13.7415680417254
18492,236.073280451824,13.7390084760355
18492.5,236.818628422033,13.7421143732612
18493,236.569908647757,13.7505493439833
18493.5,235.792960540503,13.738989034773
18494,236.429396772103,13.7417483941104
18494.5,236.446326095253,13.7424912191003
18495,236.21709231445,13.7434140940878
18495.5,236.375260734012,13.7429143815143
18496,236.632772081986,13.7406145278597
18496.5,235.88132074704,13.7473825408024
18497,236.809084632005,13.7417500153637
18497.5,235.961481677501,13.7493724712287
18498,236.765700281138,13.7409276512641
18498.5,235.910458899408,13.7450680523131
18499,236.205615542207,13.7455416100146
18499.5,236.494536279875,13.7452987071679
18500,236.264629661915,13.7405450844931
18500.5,236.099866052691,13.7370129496896
18501,236.452633993873,13.7461385404472
18501.5,237.367255844442,13.7454404337133
18502,236.354596492572,13.7416685772491
18502.5,235.460113553828,13.7416135912024
18503,236.102379871574,13.743908355249
18503.5,237.114942187144,13.739597469988
18504,237.117323472864,13.7462028892913
18504.5,236.357776441261,13.7468410070968
18505,236.424430587765,13.7420126770429
18505.5,235.718858477558,13.7388471256718
18506,236.597047429472,13.7373758908579
18506.5,235.898255466018,13.7399530946844
18507,235.562989006852,13.7470920743887
18507.5,236.491441313723,13.744365795894
18508,236.086064479856,13.7393327122424
18508.5,235.830714360122,13.7407382652541
18509,236.505414450741,13.7450666726981
18509.5,235.444967767874,13.7439762583149
18510,236.2533339564,13.7398749468923
18510.5,236.060725467145,13.7441272280201
18511,236.827967759234,13.7469827043871
18511.5,236.355565098585,13.7420560749623
18512,236.537225981103,13.7490768310477
18512.5,236.246162441159,13.7483361453705
18513,235.939315400245,13.741899838786
18513.5,235.893694116882,13.7365868114184
18514,237.458400902167,13.7390666187986
18514.5,236.723738342596,13.7472145657094
18515,235.435638884542,13.7425950846086
18515.5,236.232568495418,13.7424700116159
18516,235.569051868883,13.739876803995
18516.5,236.643055679422,13.7421539176381
18517,236.159519656975,13.7435599545997
18517.5,235.732352528446,13.740779666472
18518,236.096507648814,13.7393736360203
18518.5,235.89546575874,13.7458623226803
18519,235.890606566952,13.7460355380474
18519.5,235.54978238612,13.740683997995
18520,236.567073702487,13.74007621156
18520.5,235.915714365216,13.741129819736
18521,235.96483965842,13.7365078482941
18521.5,236.734433178259,13.7448187881307
18522,236.111439407304,13.7414244787266
18522.5,236.773993241402,13.7400012719148
18523,236.4803033639,13.7477705269881
18523.5,236.409087612097,13.7425415617251
18524,236.692762278095,13.7396884763998
18524.5,237.418167263447,13.7449900843995
18525,236.430761591175,13.7420372698997
18525.5,235.779767546237,13.7443504835576
18526,236.176265770946,13.741340308347
18526.5,235.583641112926,13.7402193725189
18527,235.684276820054,13.7432513921845
18527.5,235.673656058308,13.7416835367802
18528,236.06174778532,13.7359345794729
18528.5,237.269336317012,13.7473060873517
18529,235.449179844866,13.7433662582617
18529.5,235.911097506976,13.74062810553
18530,236.658203682143,13.7442354311767
18530.5,236.107469730948,13.7438177723489
18531,237.774274467295,13.7450594502832
18531.5,236.059846527955,13.7419950194493
18532,235.671869701097,13.7441498689292
18532.5,235.520919037423,13.743729915491
18533,236.617725585784,13.7433874856899
18533.5,236.260222391031,13.7405550775991
18534,236.684691187702,13.7404144529953
18534.5,236.580744204839,13.7397460923879
18535,236.181316381799,13.7401811880884
18535.5,235.939494081055,13.7471331669069
18536,236.51425954016,13.7429695312535
18536.5,235.889321019021,13.742675588219
18537,236.728973691545,13.7433545979491
18537.5,235.671631845059,13.744854896248
18538,235.913197647226,13.7436773690378
18538.5,236.490793799158,13.7395994179423
18539,236.830606922567,13.7392255399092
18539.5,237.330127216684,13.7415353358803
18540,236.601735953503,13.7435902654616
18540.5,237.127939862005,13.74491098636
18541,236.018614118503,13.7398081520572
18541.5,236.059835413421,13.7413267320173
18542,236.482398116026,13.7432804621007
18542.5,236.563385805892,13.7439413055177
18543,236.192998632009,13.7402850512301
18543.5,236.778628180905,13.7411167516431
18544,236.667835321098,13.7514231252061
18544.5,236.290801322388,13.7436364791684
18545,236.435389727804,13.7437540467028
18545.5,236.095684148011,13.7454078785726
18546,235.819099179888,13.7442406557447
18546.5,235.605623000737,13.7428448406165
18547,236.820888695238,13.7411038037826
18547.5,236.692095625643,13.7396698799015
18548,236.780379639326,13.7396303542822
18548.5,236.584512617631,13.7432373172932
18549,236.727932112743,13.7438727708959
18549.5,236.836437105213,13.7385530246491
18550,236.027798670845,13.7446299815733
18550.5,236.499384359094,13.7392874337224
18551,236.066711650901,13.7418218444452
18551.5,236.418657603851,13.7402935602953
18552,236.595440624572,13.7433801340554
18552.5,237.116709503808,13.747719183579
18553,236.629657897309,13.7424655950069
18553.5,236.862564697305,13.7438794174391
18554,236.268160340319,13.7418811782626
18554.5,236.079304755989,13.7372256883531
18555,236.639131961353,13.7440157242979
18555.5,236.102849783813,13.7427055455603
18556,236.089715049483,13.7437927128992
18556.5,237.399899486654,13.7403682716941
18557,236.58015060239,13.7428705880484
18557.5,236.034272655689,13.7430671434263
18558,235.661344112535,13.7432056516774
18558.5,236.864606079722,13.7395847288375
18559,236.065476503316,13.745083280391
18559.5,236.771690094394,13.7425561513575
18560,236.500481527871,13.7402975014693
18560.5,236.306865780818,13.7457091977465
18561,237.001236334664,13.7444322333498
18561.5,236.048529905955,13.7394242221588
18562,236.668054793325,13.7429445318234
18562.5,236.552981812669,13.7453156565815
18563,235.843672624545,13.7424754463854
18563.5,236.314303621108,13.7420320088205
18564,236.700461024443,13.7417212931701
18564.5,235.864819734658,13.7362431501794
18565,236.510429644614,13.7457768663116
18565.5,236.540142096213,13.7424431542466
18566,236.253542626839,13.7392268909606
18566.5,235.735000779866,13.7375439773558
18567,236.27911356656,13.7402434018597
18567.5,236.538739366756,13.7382725689873
18568,236.106108927932,13.7478254178142
18568.5,236.434940049992,13.741942947165
18569,236.886850536156,13.7412964301663
18569.5,236.340020409466,13.7459419135359
18570,236.658513991837,13.7440973097636
18570.5,236.773083415082,13.7438089141739
18571,236.297280167866,13.7386841183776
18571.5,236.502416520919,13.7399111224459
18572,236.587055747027,13.7440105476517
18572.5,237.201329515943,13.7475994100028
18573,236.103853811249,13.7391259818178
18573.5,235.706039502973,13.743406782775
18574,236.707860939955,13.743334882623
18574.5,236.419130714784,13.7386182839874
18575,235.97294355787,13.7402226026962
18575.5,236.094363982235,13.742101412718
18576,236.861680353473,13.7387359823003
18576.5,236.599329190252,13.7416898809306
18577,236.730441303947,13.7427470567474
18577.5,236.734637493408,13.7442550057788
18578,236.122506452437,13.7435946309412
18578.5,236.008891679092,13.7439087971675
18579,236.358489313655,13.7404851828426
18579.5,236.503255338493,13.7454470165051
18580,235.853249448398,13.7384281110638
18580.5,236.037424225013,13.7399475874743
18581,236.229830520266,13.7432287170081
18581.5,235.715473373898,13.7472089216831
18582,236.093557673719,13.7437771052106
18582.5,236.812799783051,13.7435680612351
18583,236.004076948003,13.7464996279072
18583.5,236.375155167993,13.7434195777815
18584,236.688737141825,13.7441682579158
18584.5,236.115294180412,13.7408976189844
18585,236.111737617886,13.7417683093114
18585.5,236.883934366897,13.7446610476242
18586,236.745449252561,13.7436147475317
18586.5,236.548125406033,13.7429259561597
18587,236.285532474275,13.7407716371035
18587.5,237.39635026097,13.7450823414199
18588,236.258112558439,13.7395196884444
18588.5,236.672513584832,13.7452998641671
18589,236.610275346915,13.7459446482031
18589.5,237.026085372591,13.7383717973341
18590,236.031329571751,13.7435398161386
18590.5,236.918636848431,13.7384935758624
18591,236.695684585324,13.7477906092945
18591.5,235.908709773356,13.7474756195276
18592,236.096876866932,13.7431750961445
18592.5,237.257406674819,13.7413033597404
18593,236.684328554113,13.7439530395082
18593.5,236.450985016415,13.7416874105449
18594,237.232652001471,13.7419797476272
18594.5,235.482282455056,13.7454937070832
18595,236.909040097058,13.7417208976698
18595.5,234.868244562874,13.7431265820518
18596,236.575575086288,13.747709753296
18596.5,236.460350545016,13.746780232102
18597,236.699581546925,13.7417131733839
18597.5,236.542692357962,13.7452337294833
18598,235.821939778146,13.7431352953663
18598.5,236.344648588642,13.7435332195674
18599,235.589915455839,13.7390679472374
18599.5,236.195525147,13.7448310712298
