Time,c_LO_measured,c_RE_measured,f_PLSP_measured,f_PLSS_measured,f_LO_measured,f_LE_measured,c_PLS_measured,c_LE_measured,c_RaffP_measured,c_RaffS_measured,c_BO_measured,v_LO_control,v_LO_valve,v_LE_control,v_LE_valve,v_LO_state,v_LE_state,process_state,sensor_LO_state,c_LO_sensor,c_LO_state,c_RE_sensor,ext_efficiency,strip_efficiency,f1_magnitude,f2_magnitude,fault_state
4200,14.87,54.94,278,278,277.69,194.8,7,35,0.01,0.01,0.88,0.5,0.5,0.5,0.5,0,0,0,0,14.8728000692681,0,54.9434849840735,1,1,0,0,0
4230,14.87,54.94,278,278,277.69,194.8,7,35,0.01,0.01,0.88,0.5,0.5,0.5,0.5,0,0,0,0,14.8727490436585,0,54.9443100821438,1,1,0,0,0
4260,14.87,54.95,278,278,277.69,194.8,7,35,0.01,0.01,0.88,0.5,0.5,0.5,0.5,0,0,0,0,14.8726956614933,0,54.9451563512079,1,1,0,0,0
4290,14.87,54.95,278,278,277.68,194.8,7,35,0.01,0.01,0.88,0.5,0.5,0.5,0.5,0,0,0,0,14.872639910032,0,54.9460239278487,1,1,0,0,0
4320,14.87,54.95,278,278,277.68,194.8,7,35,0.01,0.01,0.88,0.5,0.5,0.5,0.5,0,0,0,0,14.8725817765355,0,54.9469129487547,1,1,0,0,0
4350,14.87,54.95,278,278,277.67,194.8,7,35,0.01,0.01,0.88,0.5,0.5,0.5,0.5,0,0,0,0,14.8725212482692,0,54.947823550721,1,1,0,0,0
4380,14.87,54.95,278,278,277.67,194.8,7,35,0.01,0.01,0.88,0.5,0.5,0.5,0.5,0,0,0,0,14.872458312498,0,54.9487558706702,1,1,0,0,0
4410,14.87,54.95,278,278,277.67,194.8,7,35,0.01,0.01,0.88,0.5,0.5,0.5,0.5,0,0,0,0,14.8723929564925,0,54.9497100456297,1,1,0,0,0
4440,14.87,54.95,278,278,277.66,194.8,7,35,0.01,0.01,0.88,0.5,0.5,0.5,0.5,0,0,0,0,14.8723251675289,0,54.9506862127456,1,1,0,0,0
4470,14.87,54.95,278,278,277.66,194.8,7,35,0.01,0.01,0.88,0.5,0.5,0.5,0.5,0,0,0,0,14.8722549328781,0,54.9516845092889,1,1,0,0,0
4500,14.87,54.95,278,278,277.65,194.8,7,35,0.01,0.01,0.88,0.5,0.5,0.5,0.5,0,0,0,0,14.8721822398232,0,54.9527050726342,1,1,0,0,0
4530,14.87,54.95,278,278,277.67,194.8,7,35,0.01,0.01,0.88,0.5,0.5,0.5,0.5,0,0,0,0,14.8743179626283,0,54.9517003833388,1,1,0,0,0
4560,14.88,54.95,278,278,277.69,194.78,7,35,0.01,0.01,0.88,0.5,0.5,0.5,0.5,0,0,0,0,14.8774520507577,0,54.9454957263279,1,1,0,0,0
4590,14.88,54.94,278,278,277.7,194.78,7,35,0.01,0.01,0.88,0.5,0.5,0.5,0.5,0,0,0,0,14.8778936861722,0,54.944533791061,1,1,0,0,0
4620,14.88,54.94,278,278,277.7,194.78,7,35,0.01,0.01,0.88,0.5,0.5,0.5,0.5,0,0,0,0,14.8781531665226,0,54.9444967871512,1,1,0,0,0
4650,14.88,54.94,278,278,277.7,194.78,7,35,0.01,0.01,0.88,0.5,0.5,0.5,0.5,0,0,0,0,14.8784111312868,0,54.944485651937,1,1,0,0,0
4680,14.88,54.94,278,278,277.7,194.77,7,35,0.01,0.01,0.88,0.5,0.5,0.5,0.5,0,0,0,0,14.8786707530149,0,54.9444594707079,1,1,0,0,0
4710,14.88,54.94,278,278,277.7,194.77,7,35,0.01,0.01,0.88,0.5,0.5,0.5,0.5,0,0,0,0,14.8789320960731,0,54.9444166473968,1,1,0,0,0
4740,14.88,54.94,278,278,277.71,194.77,7,35,0.01,0.01,0.88,0.5,0.5,0.5,0.5,0,0,0,0,14.8791951907148,0,54.9443567524139,1,1,0,0,0
4770,14.88,54.94,278,278,277.71,194.77,7,35,0.01,0.01,0.88,0.5,0.5,0.5,0.5,0,0,0,0,14.8794600669997,0,54.9442793829612,1,1,0,0,0
4800,14.88,54.94,278,278,277.71,194.76,7,35,0.01,0.01,0.88,0.5,0.5,0.5,0.5,0,0,0,0,14.8797267551345,0,54.9441841345977,1,1,0,0,0
4830,14.88,54.94,278,278,277.71,194.76,7,35,0.01,0.01,0.88,0.5,0.5,0.5,0.5,0,0,0,0,14.8799952855085,0,54.9440706005939,1,1,0,0,0
4860,14.88,54.94,278,278,277.71,194.76,7,35,0.01,0.01,0.88,0.5,0.5,0.5,0.5,0,0,0,0,14.8802656886578,0,54.9439383719187,1,1,0,0,0
4890,14.88,54.94,278,278,277.72,194.76,7,35,0.01,0.01,0.88,0.5,0.5,0.5,0.5,0,0,0,0,14.8805379952958,0,54.9437870372573,1,1,0,0,0
4920,14.88,54.94,278,278,277.72,194.75,7,35,0.01,0.01,0.88,0.5,0.5,0.5,0.5,0,0,0,0,14.8808122362809,0,54.9436161829935,1,1,0,0,0
4950,14.88,54.94,278,278,277.72,194.75,7,35,0.01,0.01,0.88,0.5,0.5,0.5,0.5,0,0,0,0,14.8810884426465,0,54.9434253932363,1,1,0,0,0
4980,14.88,54.94,278,278,277.73,194.75,7,35,0.01,0.01,0.88,0.5,0.5,0.5,0.5,0,0,0,0,14.8813666455872,0,54.9432142498,1,1,0,0,0
5010,14.88,54.94,278,278,277.73,194.75,7,35,0.01,0.01,0.88,0.5,0.5,0.5,0.5,0,0,0,0,14.8816468764582,0,54.9429823322358,1,1,0,0,0
5040,14.88,54.94,278,278,277.73,194.74,7,35,0.01,0.01,0.88,0.5,0.5,0.5,0.5,0,0,0,0,14.8819291667761,0,54.9427292178096,1,1,0,0,0
5070,14.88,54.94,278,278,277.74,194.74,7,35,0.01,0.01,0.88,0.5,0.5,0.5,0.5,0,0,0,0,14.8822135482275,0,54.9424544815312,1,1,0,0,0
5100,14.88,54.94,278,278,277.74,194.74,7,35,0.01,0.01,0.88,0.5,0.5,0.5,0.5,0,0,0,0,14.882500052661,0,54.9421576961398,1,1,0,0,0
5130,14.88,54.94,278,278,277.74,194.73,7,35,0.01,0.01,0.88,0.5,0.5,0.5,0.5,0,0,0,0,14.8827887120714,0,54.941838432122,1,1,0,0,0
5160,14.88,54.94,278,278,277.75,194.73,7,35,0.01,0.01,0.88,0.5,0.5,0.5,0.5,0,0,0,0,14.8830795586469,0,54.9414962577078,1,1,0,0,0
5190,14.88,54.94,278,278,277.75,194.73,7,35,0.01,0.01,0.88,0.5,0.5,0.5,0.5,0,0,0,0,14.8833726247092,0,54.9411307388834,1,1,0,0,0
5220,14.88,54.94,278,278,277.76,194.72,7,35,0.01,0.01,0.88,0.5,0.5,0.5,0.5,0,0,0,0,14.8836679427681,0,54.9407414393913,1,1,0,0,0
5250,14.88,54.94,278,278,277.76,194.72,7,35,0.01,0.01,0.88,0.5,0.5,0.5,0.5,0,0,0,0,14.8839655454782,0,54.9403279207433,1,1,0,0,0
5280,14.88,54.94,278,278,277.77,194.72,7,35,0.01,0.01,0.88,0.5,0.5,0.5,0.5,0,0,0,0,14.8842654656711,0,54.9398897422139,1,1,0,0,0
5310,14.88,54.94,278,278,277.77,194.71,7,35,0.01,0.01,0.88,0.5,0.5,0.5,0.5,0,0,0,0,14.884567736328,0,54.9394264608602,1,1,0,0,0
5340,14.88,54.94,278,278,277.78,194.71,7,35,0.01,0.01,0.88,0.5,0.5,0.5,0.5,0,0,0,0,14.8848723906145,0,54.9389376315248,1,1,0,0,0
5370,14.89,54.94,278,278,277.78,194.71,7,35,0.01,0.01,0.88,0.5,0.5,0.5,0.5,0,0,0,0,14.8851794618317,0,54.9384228068254,1,1,0,0,0
5400,14.89,54.94,278,278,277.79,194.7,7,35,0.01,0.01,0.88,0.5,0.5,0.5,0.5,0,0,0,0,14.8854889834728,0,54.9378815371991,1,1,0,0,0
5430,14.88,54.94,278,278,277.78,194.7,7,35,0.01,0.01,0.88,0.5,0.5,0.5,0.5,0,0,0,0,14.884729731666,0,54.9394437740107,1,1,0,0,0
5460,14.88,54.95,278,278,277.76,194.72,7,35,0.01,0.01,0.88,0.5,0.5,0.5,0.5,0,0,0,0,14.88215227674,0,54.9476657274423,1,1,0,0,0
5490,14.88,54.95,278,278,277.76,194.73,7,35,0.01,0.01,0.88,0.5,0.5,0.5,0.5,0,0,0,0,14.8817433595949,0,54.9502193009773,1,1,0,0,0
5520,14.88,54.95,278,278,277.76,194.73,7,35,0.01,0.01,0.88,0.5,0.5,0.5,0.5,0,0,0,0,14.8817304644799,0,54.9509479565043,1,1,0,0,0
5550,14.88,54.95,278,278,277.76,194.73,7,35,0.01,0.01,0.88,0.5,0.5,0.5,0.5,0,0,0,0,14.8817246427939,0,54.951581544836,1,1,0,0,0
5580,14.88,54.95,278,278,277.76,194.73,7,35,0.01,0.01,0.88,0.5,0.5,0.5,0.5,0,0,0,0,14.8817129766352,0,54.952227082109,1,1,0,0,0
5610,14.88,54.95,278,278,277.76,194.73,7,35,0.01,0.01,0.88,0.5,0.5,0.5,0.5,0,0,0,0,14.8816951994338,0,54.9528887186941,1,1,0,0,0
5640,14.88,54.95,278,278,277.76,194.73,7,35,0.01,0.01,0.88,0.5,0.5,0.5,0.5,0,0,0,0,14.8816712672173,0,54.9535670057452,1,1,0,0,0
5670,14.88,54.95,278,278,277.76,194.73,7,35,0.01,0.01,0.88,0.5,0.5,0.5,0.5,0,0,0,0,14.8816411388631,0,54.9542624002647,1,1,0,0,0
5700,14.88,54.95,278,278,277.76,194.73,7,35,0.01,0.01,0.88,0.5,0.5,0.5,0.5,0,0,0,0,14.8816047729023,0,54.9549753643,1,1,0,0,0
5730,14.88,54.96,278,278,277.77,194.73,7,35,0.01,0.01,0.88,0.5,0.5,0.5,0.5,0,0,0,0,14.8815621274714,0,54.9557063675385,1,1,0,0,0
5760,14.88,54.96,278,278,277.77,194.73,7,35,0.01,0.01,0.88,0.5,0.5,0.5,0.5,0,0,0,0,14.8815131603041,0,54.9564558873979,1,1,0,0,0
5790,14.88,54.96,278,278,277.77,194.74,7,35,0.01,0.01,0.88,0.5,0.5,0.5,0.5,0,0,0,0,14.8814578287471,0,54.9572244090639,1,1,0,0,0
5820,14.88,54.96,278,278,277.77,194.74,7,35,0.01,0.01,0.88,0.5,0.5,0.5,0.5,0,0,0,0,14.8813960897357,0,54.9580124255377,1,1,0,0,0
5850,14.88,54.96,278,278,277.77,194.74,7,35,0.01,0.01,0.88,0.5,0.5,0.5,0.5,0,0,0,0,14.8813278998039,0,54.9588204376945,1,1,0,0,0
5880,14.88,54.96,278,278,277.77,194.74,7,35,0.01,0.01,0.88,0.5,0.5,0.5,0.5,0,0,0,0,14.8812532150856,0,54.9596489542988,1,1,0,0,0
5910,14.88,54.96,278,278,277.77,194.74,7,35,0.01,0.01,0.88,0.5,0.5,0.5,0.5,0,0,0,0,14.881171991309,0,54.9604984920856,1,1,0,0,0
5940,14.88,54.96,278,278,277.77,194.75,7,35,0.01,0.01,0.88,0.5,0.5,0.5,0.5,0,0,0,0,14.881084183793,0,54.9613695757543,1,1,0,0,0
5970,14.88,54.96,278,278,277.77,194.75,7,35,0.01,0.01,0.89,0.5,0.5,0.5,0.5,0,0,0,0,14.8809897474507,0,54.9622627380738,1,1,0,0,0
6000,14.88,54.96,278,278,277.77,194.75,7,35,0.01,0.01,0.89,0.5,0.5,0.5,0.5,0,0,0,0,14.8808886367787,0,54.9631785198808,1,1,0,0,0
6030,14.88,54.96,278,278,277.76,194.76,7,35,0.01,0.01,0.89,0.5,0.5,0.5,0.5,0,0,0,0,14.8807808058692,0,54.9641174701221,1,1,0,0,0
6060,14.88,54.97,278,278,277.76,194.76,7,35,0.01,0.01,0.89,0.5,0.5,0.5,0.5,0,0,0,0,14.8806662083965,0,54.9650801459515,1,1,0,0,0
6090,14.88,54.97,278,278,277.76,194.76,7,35,0.01,0.01,0.89,0.5,0.5,0.5,0.5,0,0,0,0,14.8805447976235,0,54.9660671127132,1,1,0,0,0
6120,14.88,54.97,278,278,277.76,194.77,7,35,0.01,0.01,0.89,0.5,0.5,0.5,0.5,0,0,0,0,14.8804165263979,0,54.9670789440351,1,1,0,0,0
6150,14.88,54.97,278,278,277.76,194.77,7,35,0.01,0.01,0.89,0.5,0.5,0.5,0.5,0,0,0,0,14.8802813471356,0,54.968116221831,1,1,0,0,0
6180,14.88,54.97,278,278,277.76,194.77,7,35,0.01,0.01,0.89,0.5,0.5,0.5,0.5,0,0,0,0,14.8801392118616,0,54.9691795364041,1,1,0,0,0
6210,14.88,54.97,278,278,277.76,194.78,7,35,0.01,0.01,0.89,0.5,0.5,0.5,0.5,0,0,0,0,14.8799900721492,0,54.9702694864238,1,1,0,0,0
6240,14.88,54.97,278,278,277.76,194.78,7,35,0.01,0.01,0.89,0.5,0.5,0.5,0.5,0,0,0,0,14.879833879165,0,54.9713866790448,1,1,0,0,0
6270,14.88,54.97,278,278,277.76,194.79,7,35,0.01,0.01,0.89,0.5,0.5,0.5,0.5,0,0,0,0,14.8796705836505,0,54.9725317298852,1,1,0,0,0
6300,14.88,54.97,278,278,277.75,194.79,7,35,0.01,0.01,0.89,0.5,0.5,0.5,0.5,0,0,0,0,14.879500135929,0,54.9737052631359,1,1,0,0,0
6330,14.88,54.97,278,278,277.75,194.8,7,35,0.01,0.01,0.89,0.5,0.5,0.5,0.5,0,0,0,0,14.8795646573572,0,54.9738184346977,1,1,0,0,0
6360,14.88,54.97,278,278,277.77,194.78,7,35,0.01,0.01,0.89,0.5,0.5,0.5,0.5,0,0,0,0,14.8810918390162,0,54.9680550947965,1,1,0,0,0
6390,14.88,54.97,278,278,277.78,194.78,7,35,0.01,0.01,0.89,0.5,0.5,0.5,0.5,0,0,0,0,14.8817366738257,0,54.9652081414881,1,1,0,0,0
6420,14.88,54.96,278,278,277.78,194.78,7,35,0.01,0.01,0.89,0.5,0.5,0.5,0.5,0,0,0,0,14.8818534301372,0,54.9649738305836,1,1,0,0,0
6450,14.88,54.96,278,278,277.78,194.78,7,35,0.01,0.01,0.89,0.5,0.5,0.5,0.5,0,0,0,0,14.8819397643601,0,54.9649686457247,1,1,0,0,0
6480,14.88,54.96,278,278,277.78,194.78,7,35,0.01,0.01,0.89,0.5,0.5,0.5,0.5,0,0,0,0,14.8820281749108,0,54.9649500563436,1,1,0,0,0
6510,14.88,54.96,278,278,277.78,194.78,7,35,0.01,0.01,0.89,0.5,0.5,0.5,0.5,0,0,0,0,14.8821196600141,0,54.9649067424335,1,1,0,0,0
6540,14.88,54.96,278,278,277.78,194.78,7,35,0.01,0.01,0.89,0.5,0.5,0.5,0.5,0,0,0,0,14.8822143580303,0,54.9648377451113,1,1,0,0,0
6570,14.88,54.96,278,278,277.79,194.78,7,35,0.01,0.01,0.89,0.5,0.5,0.5,0.5,0,0,0,0,14.8823123910628,0,54.9647424289089,1,1,0,0,0
6600,14.88,54.96,278,278,277.79,194.78,7,35,0.01,0.01,0.89,0.5,0.5,0.5,0.5,0,0,0,0,14.8824138816723,0,54.9646201573885,1,1,0,0,0
6630,14.88,54.96,278,278,277.79,194.78,7,35,0.01,0.01,0.89,0.5,0.5,0.5,0.5,0,0,0,0,14.8825189531871,0,54.9644702839799,1,1,0,0,0
6660,14.88,54.96,278,278,277.79,194.78,7,35,0.01,0.01,0.89,0.5,0.5,0.5,0.5,0,0,0,0,14.8826277297199,0,54.964292151601,1,1,0,0,0
6690,14.88,54.96,278,278,277.8,194.78,7,35,0.01,0.01,0.89,0.5,0.5,0.5,0.5,0,0,0,0,14.8827403361668,0,54.9640850925559,1,1,0,0,0
6720,14.88,54.96,278,278,277.8,194.78,7,35,0.01,0.01,0.89,0.5,0.5,0.5,0.5,0,0,0,0,14.8828568982171,0,54.9638484283883,1,1,0,0,0
6750,14.88,54.96,278,278,277.8,194.79,7,35,0.01,0.01,0.89,0.5,0.5,0.5,0.5,0,0,0,0,14.8829775423621,0,54.9635814697629,1,1,0,0,0
6780,14.88,54.96,278,278,277.8,194.79,7,35,0.01,0.01,0.89,0.5,0.5,0.5,0.5,0,0,0,0,14.8831023958947,0,54.9632835163401,1,1,0,0,0
6810,14.88,54.96,278,278,277.81,194.79,7,35,0.01,0.01,0.89,0.5,0.5,0.5,0.5,0,0,0,0,14.8832315869218,0,54.9629538566431,1,1,0,0,0
6840,14.88,54.96,278,278,277.81,194.78,7,35,0.01,0.01,0.89,0.5,0.5,0.5,0.5,0,0,0,0,14.8833652443599,0,54.9625917679442,1,1,0,0,0
6870,14.88,54.96,278,278,277.81,194.78,7,35,0.01,0.01,0.89,0.5,0.5,0.5,0.5,0,0,0,0,14.8835034979592,0,54.9621965161299,1,1,0,0,0
6900,14.88,54.96,278,278,277.82,194.78,7,35,0.01,0.01,0.89,0.5,0.5,0.5,0.5,0,0,0,0,14.8836464782943,0,54.9617673555643,1,1,0,0,0
6930,14.88,54.96,278,278,277.82,194.78,7,35,0.01,0.01,0.88,0.5,0.5,0.5,0.5,0,0,0,0,14.8837943167768,0,54.9613035289897,1,1,0,0,0
6960,14.88,54.96,278,278,277.82,194.78,7,35,0.01,0.01,0.88,0.5,0.5,0.5,0.5,0,0,0,0,14.8839471456591,0,54.9608042673765,1,1,0,0,0
6990,14.88,54.96,278,278,277.83,194.78,7,35,0.01,0.01,0.88,0.5,0.5,0.5,0.5,0,0,0,0,14.8841050980433,0,54.9602687898046,1,1,0,0,0
7020,14.88,54.96,278,278,277.83,194.78,7,35,0.01,0.01,0.88,0.5,0.5,0.5,0.5,0,0,0,0,14.8842683078919,0,54.959696303346,1,1,0,0,0
7050,14.88,54.96,278,278,277.83,194.78,7,35,0.01,0.01,0.88,0.5,0.5,0.5,0.5,0,0,0,0,14.8844369100187,0,54.959086002912,1,1,0,0,0
7080,14.88,54.96,278,278,277.84,194.78,7,35,0.01,0.01,0.88,0.5,0.5,0.5,0.5,0,0,0,0,14.884611040119,0,54.9584370711651,1,1,0,0,0
7110,14.88,54.96,278,278,277.84,194.78,7,35,0.01,0.01,0.88,0.5,0.5,0.5,0.5,0,0,0,0,14.8847908347551,0,54.9577486783612,1,1,0,0,0
7140,14.88,54.96,278,278,277.84,194.77,7,35,0.01,0.01,0.88,0.5,0.5,0.5,0.5,0,0,0,0,14.8849764313712,0,54.9570199822332,1,1,0,0,0
7170,14.89,54.96,278,278,277.85,194.77,7,35,0.01,0.01,0.88,0.5,0.5,0.5,0.5,0,0,0,0,14.8851679683043,0,54.9562501278715,1,1,0,0,0
7200,14.89,54.96,278,278,277.85,194.77,7,35,0.01,0.01,0.88,0.5,0.5,0.5,0.5,0,0,0,0,14.8853655847853,0,54.955438247604,1,1,0,0,0
7230,14.89,54.95,278,278,277.86,194.77,7,35,0.01,0.01,0.88,0.5,0.5,0.5,0.5,0,0,0,0,14.8854751748639,0,54.9548259260428,1,1,0,0,0
7260,14.88,54.96,278,278,277.85,194.77,7,35,0.01,0.01,0.88,0.5,0.5,0.5,0.5,0,0,0,0,14.8843594700697,0,54.9575572793518,1,1,0,0,0
7290,14.88,54.96,278,278,277.84,194.78,7,35,0.01,0.01,0.88,0.5,0.5,0.5,0.5,0,0,0,0,14.8835123486044,0,54.9605609514224,1,1,0,0,0
7320,14.88,54.96,278,278,277.84,194.78,7,35,0.01,0.01,0.89,0.5,0.5,0.5,0.5,0,0,0,0,14.8833564255416,0,54.961132172635,1,1,0,0,0
7350,14.88,54.96,278,278,277.85,194.78,7,35,0.01,0.01,0.89,0.5,0.5,0.5,0.5,0,0,0,0,14.8832712815334,0,54.9612853250506,1,1,0,0,0
7380,14.88,54.96,278,278,277.85,194.79,7,35,0.01,0.01,0.89,0.5,0.5,0.5,0.5,0,0,0,0,14.8831830055449,0,54.961426115593,1,1,0,0,0
7410,14.88,54.96,278,278,277.85,194.79,7,35,0.01,0.01,0.89,0.5,0.5,0.5,0.5,0,0,0,0,14.8830886356216,0,54.9615808374973,1,1,0,0,0
7440,14.88,54.96,278,278,277.85,194.79,7,35,0.01,0.01,0.89,0.5,0.5,0.5,0.5,0,0,0,0,14.8829879906987,0,54.9617513235374,1,1,0,0,0
7470,14.88,54.96,278,278,277.85,194.79,7,35,0.01,0.01,0.89,0.5,0.5,0.5,0.5,0,0,0,0,14.8828809561859,0,54.961938457251,1,1,0,0,0
7500,14.88,54.96,278,278,277.85,194.79,7,35,0.01,0.01,0.89,0.5,0.5,0.5,0.5,0,0,0,0,14.8827674167597,0,54.9621431086012,1,1,0,0,0
7530,14.88,54.96,278,278,277.85,194.79,7,35,0.01,0.01,0.89,0.5,0.5,0.5,0.5,0,0,0,0,14.8826472549523,0,54.9623661637693,1,1,0,0,0
7560,14.88,54.96,278,278,277.85,194.79,7,35,0.01,0.01,0.89,0.5,0.5,0.5,0.5,0,0,0,0,14.8825203510939,0,54.9626085262195,1,1,0,0,0
7590,14.88,54.96,278,278,277.85,194.79,7,35,0.01,0.01,0.89,0.5,0.5,0.5,0.5,0,0,0,0,14.8823865833089,0,54.9628711169371,1,1,0,0,0
7620,14.88,54.96,278,278,277.85,194.79,7,35,0.01,0.01,0.89,0.5,0.5,0.5,0.5,0,0,0,0,14.8822458275078,0,54.9631548746595,1,1,0,0,0
7650,14.88,54.96,278,278,277.85,194.8,7,35,0.01,0.01,0.89,0.5,0.5,0.5,0.5,0,0,0,0,14.8820979573605,0,54.9634607561106,1,1,0,0,0
7680,14.88,54.96,278,278,277.85,194.8,7,35,0.01,0.01,0.89,0.5,0.5,0.5,0.5,0,0,0,0,14.8819428443017,0,54.9637897362326,1,1,0,0,0
7710,14.88,54.96,278,278,277.85,194.8,7,35,0.01,0.01,0.89,0.5,0.5,0.5,0.5,0,0,0,0,14.8817803575105,0,54.9641428084256,1,1,0,0,0
7740,14.88,54.96,278,278,277.85,194.8,7,35,0.01,0.01,0.89,0.5,0.5,0.5,0.5,0,0,0,0,14.8816103638957,0,54.9645209847752,1,1,0,0,0
7770,14.88,54.96,278,278,277.85,194.8,7,35,0.01,0.01,0.89,0.5,0.5,0.5,0.5,0,0,0,0,14.8814327280899,0,54.9649252963136,1,1,0,0,0
7800,14.88,54.97,278,278,277.85,194.8,7,35,0.01,0.01,0.89,0.5,0.5,0.5,0.5,0,0,0,0,14.8812473124365,0,54.9653567932634,1,1,0,0,0
7830,14.88,54.97,278,278,277.84,194.81,7,35,0.01,0.01,0.89,0.5,0.5,0.5,0.5,0,0,0,0,14.881053976974,0,54.9658165452729,1,1,0,0,0
7860,14.88,54.97,278,278,277.84,194.81,7,35,0.01,0.01,0.89,0.5,0.5,0.5,0.5,0,0,0,0,14.8808525794243,0,54.9663056416802,1,1,0,0,0
7890,14.88,54.97,278,278,277.84,194.81,7,35,0.01,0.01,0.89,0.5,0.5,0.5,0.5,0,0,0,0,14.8806429751853,0,54.9668251917717,1,1,0,0,0
7920,14.88,54.97,278,278,277.84,194.81,7,35,0.01,0.01,0.89,0.5,0.5,0.5,0.5,0,0,0,0,14.8804250173181,0,54.9673763250334,1,1,0,0,0
7950,14.88,54.97,278,278,277.84,194.82,7,35,0.01,0.01,0.89,0.5,0.5,0.5,0.5,0,0,0,0,14.8801985565241,0,54.967960191419,1,1,0,0,0
7980,14.88,54.97,278,278,277.84,194.82,7,35,0.01,0.01,0.89,0.5,0.5,0.5,0.5,0,0,0,0,14.8799634411568,0,54.9685779616152,1,1,0,0,0
8010,14.88,54.97,278,278,277.83,194.82,7,35,0.01,0.01,0.89,0.5,0.5,0.5,0.5,0,0,0,0,14.8797195171776,0,54.9692308273134,1,1,0,0,0
8040,14.88,54.97,278,278,277.83,194.83,7,35,0.01,0.01,0.89,0.5,0.5,0.5,0.5,0,0,0,0,14.8794666281694,0,54.9699200014806,1,1,0,0,0
8070,14.88,54.97,278,278,277.83,194.83,7,35,0.01,0.01,0.89,0.5,0.5,0.5,0.5,0,0,0,0,14.8792046153119,0,54.9706467186399,1,1,0,0,0
8100,14.88,54.97,278,278,277.83,194.83,7,35,0.01,0.01,0.89,0.5,0.5,0.5,0.5,0,0,0,0,14.8789333173769,0,54.9714122351466,1,1,0,0,0
8130,14.88,54.97,278,278,277.82,194.84,7,35,0.01,0.01,0.89,0.5,0.5,0.5,0.5,0,0,0,0,14.8787193512582,0,54.9721434145175,1,1,0,0,0
8160,14.88,54.97,278,278,277.83,194.84,7,35,0.01,0.01,0.89,0.5,0.5,0.5,0.5,0,0,0,0,14.8794022880817,0,54.9708247847505,1,1,0,0,0
8190,14.88,54.97,278,278,277.84,194.83,7,35,0.01,0.01,0.89,0.5,0.5,0.5,0.5,0,0,0,0,14.8802662949081,0,54.9679904678779,1,1,0,0,0
8220,14.88,54.97,278,278,277.84,194.83,7,35,0.01,0.01,0.89,0.5,0.5,0.5,0.5,0,0,0,0,14.8803995759199,0,54.9671924336636,1,1,0,0,0
8250,14.88,54.97,278,278,277.84,194.83,7,35,0.01,0.01,0.89,0.5,0.5,0.5,0.5,0,0,0,0,14.8803930209535,0,54.9670217207247,1,1,0,0,0
8280,14.88,54.97,278,278,277.84,194.83,7,35,0.01,0.01,0.89,0.5,0.5,0.5,0.5,0,0,0,0,14.8803830040602,0,54.966887396479,1,1,0,0,0
8310,14.88,54.97,278,278,277.84,194.83,7,35,0.01,0.01,0.89,0.5,0.5,0.5,0.5,0,0,0,0,14.8803775504735,0,54.966735583546,1,1,0,0,0
8340,14.88,54.97,278,278,277.84,194.83,7,35,0.01,0.01,0.89,0.5,0.5,0.5,0.5,0,0,0,0,14.8803771117677,0,54.9665628777584,1,1,0,0,0
8370,14.88,54.97,278,278,277.84,194.84,7,35,0.01,0.01,0.89,0.5,0.5,0.5,0.5,0,0,0,0,14.8803819033418,0,54.9663683371714,1,1,0,0,0
8400,14.88,54.97,278,278,277.84,194.84,7,35,0.01,0.01,0.89,0.5,0.5,0.5,0.5,0,0,0,0,14.8803921376099,0,54.9661510862668,1,1,0,0,0
8430,14.88,54.97,278,278,277.84,194.84,7,35,0.01,0.01,0.89,0.5,0.5,0.5,0.5,0,0,0,0,14.8804080297199,0,54.9659102280626,1,1,0,0,0
8460,14.88,54.97,278,278,277.84,194.84,7,35,0.01,0.01,0.89,0.5,0.5,0.5,0.5,0,0,0,0,14.8804297977271,0,54.965644840988,1,1,0,0,0
8490,14.88,54.97,278,278,277.84,194.84,7,35,0.01,0.01,0.89,0.5,0.5,0.5,0.5,0,0,0,0,14.8804576626305,0,54.9653539784306,1,1,0,0,0
8520,14.88,54.97,278,278,277.84,194.84,7,35,0.01,0.01,0.89,0.5,0.5,0.5,0.5,0,0,0,0,14.8804918484131,0,54.9650366683579,1,1,0,0,0
8550,14.88,54.96,278,278,277.84,194.84,7,35,0.01,0.01,0.89,0.5,0.5,0.5,0.5,0,0,0,0,14.8805325820787,0,54.964691912919,1,1,0,0,0
8580,14.88,54.96,278,278,277.84,194.84,7,35,0.01,0.01,0.89,0.5,0.5,0.5,0.5,0,0,0,0,14.8805800936986,0,54.9643186880414,1,1,0,0,0
8610,14.88,54.96,278,278,277.84,194.84,7,35,0.01,0.01,0.89,0.5,0.5,0.5,0.5,0,0,0,0,14.8806346164439,0,54.9639159430586,1,1,0,0,0
8640,14.88,54.96,278,278,277.84,194.84,7,35,0.01,0.01,0.89,0.5,0.5,0.5,0.5,0,0,0,0,14.8806963866301,0,54.9634826002874,1,1,0,0,0
8670,14.88,54.96,278,278,277.85,194.84,7,35,0.01,0.01,0.89,0.5,0.5,0.5,0.5,0,0,0,0,14.880765643753,0,54.9630175546445,1,1,0,0,0
8700,14.88,54.96,278,278,277.85,194.84,7,35,0.01,0.01,0.89,0.5,0.5,0.5,0.5,0,0,0,0,14.880842630537,0,54.9625196732178,1,1,0,0,0
