Time,c_LO_measured,c_RE_measured,f_PLSP_measured,f_PLSS_measured,f_LO_measured,f_LE_measured,c_PLS_measured,c_LE_measured,c_RaffP_measured,c_RaffS_measured,c_BO_measured,v_LO_control,v_LO_valve,v_LE_control,v_LE_valve,v_LO_state,v_LE_state,process_state,sensor_LO_state,c_LO_sensor,f6_state,c_RE_sensor,ext_efficiency,strip_efficiency,f1_magnitude,f2_magnitude,fault_state
78630,14.79,55.17,243.49,273.44,253.07,189.28,6.82,35.23,0,0,0.9,0.45,0.45,0.48,0.48,0,0,0,0,14.7908427435621,0,55.1688775628803,1,1,0,0,0
78660,14.76,55.05,251.75,279.6,255.61,192.72,6.84,35.21,0,0.05,0.89,0.47,0.47,0.47,0.47,0,0,0,0,14.7642067353832,0,55.0491441202472,1,1,0,0,0
78690,14.86,55.06,250.4,274.45,258.17,183.72,6.87,35.22,0.01,0,0.87,0.46,0.46,0.47,0.47,0,0,0,0,14.8620697653392,0,55.0557480186522,1,1,0,0,0
78720,14.98,54.21,242.81,279.59,250.43,179.89,6.81,35.21,0.08,0,0.81,0.46,0.46,0.47,0.47,0,0,0,0,14.9839163970688,0,54.2073662605761,1,1,0,0,0
78750,14.72,55.01,256.68,274.07,259.75,181.47,6.87,35.22,0.03,0,0.9,0.47,0.47,0.47,0.47,0,0,0,0,14.7156254724104,0,55.0133428882838,1,1,0,0,0
78780,14.82,54.77,258.95,289.34,258.92,184.84,6.87,35.19,0.06,0.04,0.87,0.48,0.48,0.47,0.47,0,0,0,0,14.8218977369793,0,54.7651474238393,1,1,0,0,0
78810,14.86,54.56,249.32,265.52,251.55,182.28,6.87,35.19,0.05,0,0.83,0.46,0.46,0.47,0.47,0,0,0,0,14.8642686840662,0,54.5598938706034,1,1,0,0,0
78840,14.81,54.94,247.57,271.9,250.99,181.14,6.82,35.23,0.01,0.05,0.83,0.45,0.45,0.47,0.47,0,0,0,0,14.8050698780914,0,54.9411504430467,1,1,0,0,0
78870,14.77,54.77,251.54,278.67,254.87,182.9,6.84,35.22,0,0,0.88,0.46,0.46,0.47,0.47,0,0,0,0,14.7734933453081,0,54.7709247764276,1,1,0,0,0
78900,14.85,54.65,254.78,276.35,263.67,181.05,6.83,35.23,0,0.05,0.86,0.47,0.47,0.47,0.47,0,0,0,0,14.8503337790408,0,54.6490541481309,1,1,0,0,0
78930,15.08,53.94,251.33,281.07,265.46,178.08,6.82,35.21,0.03,0,0.76,0.47,0.47,0.47,0.47,0,0,0,0,15.0789282147503,0,53.9394017466585,1,1,0,0,0
78960,14.71,54.91,250.58,282.4,258.1,182.88,6.82,35.18,0.01,0.01,0.9,0.46,0.46,0.47,0.47,0,0,0,0,14.713116689057,0,54.9139033934203,1,1,0,0,0
78990,14.88,54.6,257.66,276.31,261.67,184.77,6.83,35.19,0.01,0.05,0.82,0.47,0.47,0.47,0.47,0,0,0,0,14.8775765549917,0,54.5991884302817,1,1,0,0,0
79020,14.89,54.6,248.42,273.47,261.83,181.78,6.82,35.24,0.06,0,0.84,0.46,0.46,0.47,0.47,0,0,0,0,14.8884960830713,0,54.6003331227746,1,1,0,0,0
79050,14.96,54.19,244.26,270.89,253.9,177.95,6.8,35.23,0.02,0.05,0.83,0.45,0.45,0.47,0.47,0,0,0,0,14.9575469272956,0,54.1926450095334,1,1,0,0,0
79080,14.89,54.84,251.9,285.42,269.7,182.37,6.88,35.29,0.02,0,0.86,0.48,0.48,0.47,0.47,0,0,0,0,14.8946952868199,0,54.8430775558568,1,1,0,0,0
79110,14.86,54.48,249.33,275.95,258.33,187.31,6.88,35.21,0.03,0,0.86,0.46,0.46,0.47,0.47,0,0,0,0,14.8625252181463,0,54.4795898578941,1,1,0,0,0
79140,14.69,54.9,245.85,275.92,256.97,183.26,6.87,35.22,0.01,0,0.88,0.46,0.46,0.47,0.47,0,0,0,0,14.6874838658253,0,54.8969305857668,1,1,0,0,0
79170,14.89,54.77,251.55,276.03,264.27,180.48,6.88,35.19,0.04,0.05,0.88,0.47,0.47,0.47,0.47,0,0,0,0,14.8902523958965,0,54.7679172260124,1,1,0,0,0
79200,14.92,54.69,247.91,275.54,254.57,182.49,6.85,35.18,0,0.01,0.85,0.46,0.46,0.47,0.47,0,0,0,0,14.9186794243984,0,54.6862368755436,1,1,0,0,0
79230,14.79,54.75,247.13,278.37,247.9,182.29,6.79,35.23,0.02,0.01,0.88,0.45,0.45,0.47,0.47,0,0,0,0,14.7908518732446,0,54.7466166272957,1,1,0,0,0
79260,14.71,55.16,248.44,277.38,256.69,183.55,6.87,35.23,0,0.03,0.92,0.46,0.46,0.47,0.47,0,0,0,0,14.7087462930313,0,55.1556730535797,1,1,0,0,0
79290,14.88,54.68,255.77,278.92,266.04,184.13,6.81,35.21,0.01,0.03,0.87,0.47,0.47,0.47,0.47,0,0,0,0,14.8806195339176,0,54.679442874802,1,1,0,0,0
79320,14.95,54.51,245.75,279.81,259.2,188.25,6.83,35.27,0,0,0.84,0.46,0.46,0.47,0.47,0,0,0,0,14.9478751660613,0,54.5135869125491,1,1,0,0,0
79350,14.67,55.17,255.39,273.71,258.85,188.72,6.81,35.29,0.03,0.02,0.84,0.46,0.46,0.47,0.47,0,0,0,0,14.6705341839759,0,55.1653576440261,1,1,0,0,0
79380,14.91,54.4,245.92,275.97,258.17,182.86,6.85,35.29,0,0.02,0.84,0.46,0.46,0.47,0.47,0,0,0,0,14.912667393225,0,54.4001065375269,1,1,0,0,0
79410,14.68,55.19,241.64,265.6,242.95,187.84,6.82,35.21,0.01,0.01,0.87,0.44,0.44,0.47,0.47,0,0,0,0,14.6758699599595,0,55.1924146971842,1,1,0,0,0
79440,14.87,54.62,252.59,276.34,262.87,178.49,6.83,35.22,0,0,0.88,0.46,0.46,0.47,0.47,0,0,0,0,14.8679409938119,0,54.6203477649195,1,1,0,0,0
79470,15.02,54.46,255.63,269.44,249.94,187.23,6.82,35.23,0,0.02,0.89,0.46,0.46,0.47,0.47,0,0,0,0,15.0215624639001,0,54.4638873600764,1,1,0,0,0
79500,15.08,54.05,247.73,281.57,270.04,179.72,6.84,35.21,0,0,0.8,0.47,0.47,0.46,0.46,0,0,0,0,15.0753693083485,0,54.054704789922,1,1,0,0,0
79530,14.95,54.91,247.34,281.97,263.41,180.72,6.86,35.25,0.01,0.05,0.87,0.47,0.47,0.47,0.47,0,0,0,0,14.9479515682064,0,54.9134958702532,1,1,0,0,0
79560,15.03,54.22,256.92,273.24,261.84,182.2,6.84,35.29,0.07,0.07,0.85,0.47,0.47,0.47,0.47,0,0,0,0,15.0307792229164,0,54.2211173802701,1,1,0,0,0
79590,14.78,54.8,246.74,278.64,254.56,190.78,6.86,35.28,0.04,0.01,0.79,0.46,0.46,0.47,0.47,0,0,0,0,14.7788979032441,0,54.803298305979,1,1,0,0,0
79620,14.84,54.42,246.33,275.94,256.58,178.75,6.83,35.25,0.01,0.02,0.8,0.46,0.46,0.47,0.47,0,0,0,0,14.8354686404966,0,54.4175648395308,1,1,0,0,0
79650,14.99,53.99,245.36,270.82,242.67,185.7,6.82,35.27,0,0,0.84,0.45,0.45,0.47,0.47,0,0,0,0,14.9880280134229,0,53.9905422213978,1,1,0,0,0
79680,14.8,55.06,250.04,275.17,261.1,183.28,6.84,35.25,0,0,0.87,0.46,0.46,0.47,0.47,0,0,0,0,14.7977850778932,0,55.0631543842618,1,1,0,0,0
79710,14.78,54.88,245.65,272.97,243.73,183.29,6.82,35.29,0.01,0.01,0.88,0.45,0.45,0.47,0.47,0,0,0,0,14.7799908247287,0,54.8762901458357,1,1,0,0,0
79740,14.86,54.65,243.92,272.37,247.88,181.21,6.82,35.28,0.02,0.03,0.86,0.45,0.45,0.47,0.47,0,0,0,0,14.8567224106552,0,54.6526864419771,1,1,0,0,0
79770,14.82,54.47,248.73,280.07,258.23,185.7,6.85,35.28,0,0,0.83,0.46,0.46,0.47,0.47,0,0,0,0,14.824410832966,0,54.4670603147734,1,1,0,0,0
79800,14.74,54.96,233.88,274.59,243.07,183.63,6.85,35.27,0.02,0.02,0.9,0.44,0.44,0.47,0.47,0,0,0,0,14.7353105234615,0,54.9553777659881,1,1,0,0,0
79830,14.7,55.13,248.95,274.67,253.95,190.19,6.83,35.26,0.05,0.06,0.84,0.46,0.46,0.47,0.47,0,0,0,0,14.7016847903482,0,55.1289836710034,1,1,0,0,0
79860,15.08,53.93,250.25,279.62,268.88,175.72,6.84,35.3,0.03,0,0.81,0.47,0.47,0.47,0.47,0,0,0,0,15.0806370798969,0,53.9343764548689,1,1,0,0,0
79890,14.69,55.05,245.73,278.65,247.9,178.39,6.81,35.27,0.05,0.08,0.91,0.45,0.45,0.47,0.47,0,0,0,0,14.6877520049462,0,55.0487604501665,1,1,0,0,0
79920,14.88,54.65,254.98,280.62,258.06,180.81,6.74,35.27,0.05,0,0.88,0.46,0.46,0.47,0.47,0,0,0,0,14.8846132515246,0,54.6519582038882,1,1,0,0,0
79950,14.65,55.38,256.14,276.26,250.23,184.95,6.8,35.26,0.02,0,0.88,0.46,0.46,0.47,0.47,0,0,0,0,14.6501516526551,0,55.3820113295729,1,1,0,0,0
79980,14.78,55.03,251.95,281.77,259.65,185.54,6.84,35.24,0,0,0.87,0.47,0.47,0.47,0.47,0,0,0,0,14.7788198092327,0,55.0333903141598,1,1,0,0,0
80010,14.68,54.82,254.86,276.66,251.75,181.61,6.84,35.28,0,0.04,0.85,0.47,0.47,0.47,0.47,0,0,0,0,14.6834824359008,0,54.8182546780635,1,1,0,0,0
80040,14.88,54.65,243.52,269.24,243.74,183.94,6.79,35.27,0.01,0.05,0.82,0.45,0.45,0.47,0.47,0,0,0,0,14.8786400938851,0,54.6549615234179,1,1,0,0,0
80070,14.9,54.7,243.63,273.57,252.47,187.07,6.77,35.27,0,0,0.81,0.45,0.45,0.47,0.47,0,0,0,0,14.8992760178969,0,54.7005679550692,1,1,0,0,0
80100,14.91,54.63,244.11,282.74,263.96,184.12,6.84,35.32,0,0.07,0.87,0.46,0.46,0.47,0.47,0,0,0,0,14.9111236845349,0,54.6256730672858,1,1,0,0,0
80130,14.68,55.15,246.73,274.32,255.97,183.61,6.86,35.29,0.01,0.03,0.85,0.46,0.46,0.47,0.47,0,0,0,0,14.6772426953672,0,55.1543510928567,1,1,0,0,0
80160,15.1,54.14,251.96,283.9,262.58,178.68,6.83,35.24,0,0.01,0.78,0.47,0.47,0.46,0.46,0,0,0,0,15.1015431759344,0,54.1369762605653,1,1,0,0,0
80190,14.97,54.45,247.17,272.23,251.97,186.26,6.82,35.27,0.02,0,0.81,0.46,0.46,0.47,0.47,0,0,0,0,14.9654205850637,0,54.449685349281,1,1,0,0,0
80220,14.63,55.23,245.25,273.09,253.34,181.71,6.76,35.24,0,0.05,0.85,0.44,0.44,0.47,0.47,0,0,0,0,14.6314793907977,0,55.2345077738819,1,1,0,0,0
80250,14.9,54.54,251.07,272.53,253.43,177.02,6.81,35.21,0,0,0.85,0.46,0.46,0.47,0.47,0,0,0,0,14.8954126488232,0,54.5352180633133,1,1,0,0,0
80280,15.03,54.67,245.84,284.33,259.62,186.64,6.8,35.26,0.01,0,0.86,0.46,0.46,0.47,0.47,0,0,0,0,15.0260789704533,0,54.6747255908247,1,1,0,0,0
80310,14.92,54.43,248.71,281.18,257.94,181.73,6.8,35.26,0,0.01,0.87,0.46,0.46,0.47,0.47,0,0,0,0,14.9200562005264,0,54.4307334545281,1,1,0,0,0
80340,14.8,54.96,253.98,282.91,258.2,182.68,6.81,35.28,0,0.03,0.85,0.47,0.47,0.47,0.47,0,0,0,0,14.7958107060476,0,54.9604829256151,1,1,0,0,0
80370,14.81,55.32,243.46,268.57,245.54,181.91,6.81,35.26,0.04,0.01,0.89,0.45,0.45,0.47,0.47,0,0,0,0,14.8127720056269,0,55.3247571804261,1,1,0,0,0
80400,14.67,55.43,244.34,274.46,252.03,185.32,6.8,35.29,0.05,0.08,0.9,0.45,0.45,0.47,0.47,0,0,0,0,14.6705757563192,0,55.426312820427,1,1,0,0,0
80430,14.97,54.6,239.88,281.23,256.76,191.84,6.82,35.24,0.04,0.05,0.84,0.45,0.45,0.47,0.47,0,0,0,0,14.9687150479483,0,54.5968429807741,1,1,0,0,0
80460,14.72,55.19,248.41,280.16,248.78,181.87,6.77,35.3,0.05,0.01,0.86,0.46,0.46,0.47,0.47,0,0,0,0,14.7165978384784,0,55.1923180031592,1,1,0,0,0
80490,14.72,54.92,243.16,278.9,251.43,184.8,6.84,35.26,0.01,0.02,0.94,0.45,0.45,0.47,0.47,0,0,0,0,14.7150848431111,0,54.9153150374988,1,1,0,0,0
80520,14.71,54.96,249.99,271.51,256.31,185.21,6.8,35.23,0.02,0,0.91,0.45,0.45,0.47,0.47,0,0,0,0,14.7068247957786,0,54.9584949370455,1,1,0,0,0
80550,14.97,54.5,252.34,271.24,259.49,182.22,6.75,35.27,0,0.02,0.78,0.45,0.45,0.47,0.47,0,0,0,0,14.9655189262191,0,54.4988590730047,1,1,0,0,0
80580,14.83,54.67,246.05,270.91,245.96,186.58,6.81,35.31,0.02,0,0.84,0.45,0.45,0.47,0.47,0,0,0,0,14.8344426580089,0,54.6663160112791,1,1,0,0,0
80610,14.89,54.58,248.68,278.16,268.7,179.97,6.83,35.25,0,0.07,0.81,0.46,0.46,0.47,0.47,0,0,0,0,14.8891162962693,0,54.5787720921128,1,1,0,0,0
80640,14.85,54.53,236.92,275.44,245.95,184.13,6.83,35.28,0.04,0.02,0.82,0.45,0.45,0.47,0.47,0,0,0,0,14.8540999563704,0,54.5338398606543,1,1,0,0,0
80670,14.69,54.79,251.87,273.81,250.7,174.55,6.77,35.31,0.03,0.03,0.85,0.45,0.45,0.47,0.47,0,0,0,0,14.6892995976382,0,54.790850645642,1,1,0,0,0
80700,14.81,54.82,250.43,271.39,258.11,182.65,6.82,35.26,0,0.02,0.85,0.46,0.46,0.47,0.47,0,0,0,0,14.8078845052719,0,54.8207044942635,1,1,0,0,0
80730,14.97,54.44,246.92,269.41,251.83,188.25,6.8,35.25,0.07,0.03,0.86,0.45,0.45,0.46,0.46,0,0,0,0,14.9660773105862,0,54.4391868583759,1,1,0,0,0
80760,14.87,54.65,243.55,276.81,246.59,177.74,6.79,35.26,0.04,0.01,0.89,0.45,0.45,0.47,0.47,0,0,0,0,14.872613261341,0,54.6494193175354,1,1,0,0,0
80790,14.86,54.68,250.48,276.49,255.57,175.83,6.78,35.26,0,0,0.9,0.46,0.46,0.47,0.47,0,0,0,0,14.8556408344684,0,54.681177264583,1,1,0,0,0
80820,14.89,54.65,246.69,280.33,254.18,187.24,6.81,35.3,0,0.08,0.87,0.46,0.46,0.47,0.47,0,0,0,0,14.8854017149546,0,54.6464682571371,1,1,0,0,0
80850,14.94,54.71,249.76,276.54,243.76,181.32,6.75,35.25,0,0.01,0.83,0.46,0.46,0.47,0.47,0,0,0,0,14.9448598023484,0,54.7090623377555,1,1,0,0,0
80880,14.85,54.78,247.56,269.1,257.2,181.36,6.82,35.3,0.02,0.01,0.89,0.45,0.45,0.47,0.47,0,0,0,0,14.8470749676319,0,54.780469326917,1,1,0,0,0
80910,14.62,54.86,238.05,271.18,235.74,184.65,6.81,35.25,0,0.02,0.92,0.44,0.44,0.47,0.47,0,0,0,0,14.6225097619289,0,54.8619516253164,1,1,0,0,0
80940,14.87,54.69,260.11,266.95,252.36,185.27,6.77,35.28,0,0.02,0.81,0.46,0.46,0.47,0.47,0,0,0,0,14.8666139043802,0,54.6943005272235,1,1,0,0,0
80970,14.8,54.91,249.41,268.89,251.3,180.4,6.79,35.25,0.02,0.04,0.86,0.45,0.45,0.47,0.47,0,0,0,0,14.8024570862358,0,54.9057795364727,1,1,0,0,0
81000,14.76,54.78,245.53,270.96,248.07,180.15,6.79,35.23,0,0,0.89,0.45,0.45,0.47,0.47,0,0,0,0,14.762092494646,0,54.7753573525936,1,1,0,0,0
81030,14.8,54.94,250.33,277.06,273.11,183.17,6.8,35.24,0.04,0.04,0.86,0.46,0.46,0.47,0.47,0,0,0,0,14.7980495997137,0,54.936536346533,1,1,0,0,0
81060,14.7,54.89,250.72,276.87,256.21,183.94,6.79,35.27,0,0.01,0.8,0.46,0.46,0.47,0.47,0,0,0,0,14.7009656089893,0,54.8868007429664,1,1,0,0,0
81090,14.81,55.07,250.11,277.13,251.12,185.98,6.79,35.25,0,0.02,0.88,0.46,0.46,0.47,0.47,0,0,0,0,14.8132243678938,0,55.0736915922983,1,1,0,0,0
81120,14.79,54.66,247.42,267.2,252.64,185.05,6.75,35.33,0,0.01,0.86,0.44,0.44,0.47,0.47,0,0,0,0,14.7853431243234,0,54.6582545520758,1,1,0,0,0
81150,14.79,54.53,239.56,269.3,239.61,183.15,6.79,35.27,0,0,0.8,0.44,0.44,0.46,0.46,0,0,0,0,14.7947757891793,0,54.5346671132414,1,1,0,0,0
81180,14.91,55.02,244.47,275.04,249.4,182.31,6.8,35.25,0.05,0.02,0.89,0.45,0.45,0.47,0.47,0,0,0,0,14.9145812229911,0,55.0177873478012,1,1,0,0,0
81210,14.73,55.14,251.48,278,258.7,184.91,6.83,35.27,0.01,0,0.81,0.46,0.46,0.47,0.47,0,0,0,0,14.7328753459493,0,55.1367685311283,1,1,0,0,0
81240,14.9,54.76,244.76,271.49,249.94,182.1,6.76,35.24,0,0.01,0.78,0.45,0.45,0.47,0.47,0,0,0,0,14.9022727056453,0,54.7620564378193,1,1,0,0,0
81270,14.86,54.78,250.63,278.22,248.13,185.37,6.78,35.26,0,0.01,0.85,0.46,0.46,0.47,0.47,0,0,0,0,14.8637385902283,0,54.7812970824068,1,1,0,0,0
81300,15.03,54.34,250.26,273.71,247.01,186.99,6.77,35.29,0.02,0,0.86,0.46,0.46,0.46,0.46,0,0,0,0,15.0286317237139,0,54.3362923272473,1,1,0,0,0
81330,14.85,54.7,244.54,276.39,243.54,181.07,6.77,35.26,0,0.04,0.81,0.45,0.45,0.47,0.47,0,0,0,0,14.8489501985556,0,54.7043176792858,1,1,0,0,0
81360,15.02,54.28,239.76,274.72,249.31,183.89,6.77,35.25,0,0,0.81,0.45,0.45,0.46,0.46,0,0,0,0,15.0155286679531,0,54.2832985416354,1,1,0,0,0
81390,15.01,53.83,245.2,272.78,253.3,182.82,6.77,35.32,0.01,0,0.82,0.45,0.45,0.46,0.46,0,0,0,0,15.0115940262443,0,53.8252192821577,1,1,0,0,0
81420,15.06,54.32,247.06,275.94,253.69,178.12,6.77,35.26,0,0,0.86,0.46,0.46,0.46,0.46,0,0,0,0,15.0561057564869,0,54.3181066627528,1,1,0,0,0
81450,14.83,55.07,249.45,274.85,256.63,181.13,6.8,35.24,0,0.01,0.88,0.46,0.46,0.47,0.47,0,0,0,0,14.8328845069463,0,55.0728397619826,1,1,0,0,0
81480,14.58,55.28,240.53,281.3,244.4,179.62,6.81,35.25,0,0.04,0.86,0.45,0.45,0.47,0.47,0,0,0,0,14.5836864878531,0,55.2818069126956,1,1,0,0,0
81510,14.68,54.85,253.57,273.14,251.07,175.99,6.77,35.3,0,0.01,0.88,0.46,0.46,0.47,0.47,0,0,0,0,14.6786530001526,0,54.8487632798002,1,1,0,0,0
81540,14.8,54.94,245.01,275.4,250.93,180.58,6.79,35.26,0,0.01,0.88,0.45,0.45,0.47,0.47,0,0,0,0,14.8028325978261,0,54.9400135081399,1,1,0,0,0
81570,14.6,55.18,251.87,268.6,254.58,184.71,6.8,35.28,0.01,0.02,0.88,0.45,0.45,0.47,0.47,0,0,0,0,14.6013783166307,0,55.1782316380253,1,1,0,0,0
81600,14.89,54.31,252.58,274.1,264.96,182.12,6.78,35.26,0.02,0,0.85,0.46,0.46,0.46,0.46,0,0,0,0,14.8858606532874,0,54.3137155097381,1,1,0,0,0
81630,14.75,54.99,244.41,273.14,249.78,177.16,6.77,35.25,0,0,0.82,0.45,0.45,0.47,0.47,0,0,0,0,14.7512486639867,0,54.9944589573342,1,1,0,0,0
81660,14.87,54.74,242.1,272.53,250.56,174.94,6.79,35.32,0.02,0.04,0.81,0.45,0.45,0.47,0.47,0,0,0,0,14.8735937062263,0,54.7415628141221,1,1,0,0,0
81690,14.97,54.27,251.41,275.91,251.13,176.46,6.74,35.27,0,0.02,0.88,0.46,0.46,0.46,0.46,0,0,0,0,14.9694719122694,0,54.265136894688,1,1,0,0,0
81720,14.66,55.24,247.49,281.3,259.18,185.35,6.8,35.3,0,0,0.9,0.46,0.46,0.47,0.47,0,0,0,0,14.6648780241679,0,55.2361041752661,1,1,0,0,0
81750,14.77,54.8,252.07,267.79,250.09,186.87,6.78,35.28,0,0,0.85,0.45,0.45,0.47,0.47,0,0,0,0,14.7664435602658,0,54.8049134563688,1,1,0,0,0
81780,14.87,54.61,250.5,275,252.38,176.88,6.71,35.25,0,0,0.86,0.45,0.45,0.46,0.46,0,0,0,0,14.8740981895096,0,54.6116045876943,1,1,0,0,0
81810,15,54.01,246.19,264.44,235.04,177.65,6.75,35.29,0,0.02,0.82,0.44,0.44,0.46,0.46,0,0,0,0,14.996869145757,0,54.0116389398299,1,1,0,0,0
81840,15.01,54.5,248.17,271.99,251.79,178.39,6.75,35.24,0,0,0.77,0.45,0.45,0.46,0.46,0,0,0,0,15.0123586510707,0,54.500918425544,1,1,0,0,0
81870,14.77,55.05,249.55,280.3,260.92,174.26,6.81,35.31,0.01,0.01,0.81,0.46,0.46,0.47,0.47,0,0,0,0,14.7658325545811,0,55.0500741813109,1,1,0,0,0
81900,14.86,54.77,246.72,272.48,249.3,179.43,6.79,35.28,0.01,0,0.84,0.45,0.45,0.46,0.46,0,0,0,0,14.8580973398962,0,54.766826530548,1,1,0,0,0
81930,14.84,54.91,246.75,273.77,252.33,178.87,6.76,35.24,0,0.01,0.86,0.45,0.45,0.46,0.46,0,0,0,0,14.8404377970527,0,54.9103302371033,1,1,0,0,0
81960,14.86,54.69,245.51,280.4,250.68,176.4,6.76,35.29,0,0.03,0.9,0.45,0.45,0.46,0.46,0,0,0,0,14.8566403292978,0,54.6908761304119,1,1,0,0,0
81990,14.86,54.46,246.94,276.42,244.64,180.19,6.74,35.19,0.02,0.05,0.88,0.45,0.45,0.46,0.46,0,0,0,0,14.858872149115,0,54.4555076356459,1,1,0,0,0
82020,14.79,54.65,244.83,268.83,240.09,184.1,6.76,35.29,0,0.02,0.91,0.44,0.44,0.46,0.46,0,0,0,0,14.7862602069646,0,54.6519586896771,1,1,0,0,0
82050,14.83,54.98,251.83,267.22,251.74,173.08,6.78,35.24,0.02,0,0.85,0.45,0.45,0.46,0.46,0,0,0,0,14.8288747890601,0,54.9839495339468,1,1,0,0,0
82080,14.68,54.94,244.15,274.98,249.11,181.81,6.82,35.26,0.06,0.03,0.82,0.45,0.45,0.46,0.46,0,0,0,0,14.6795229887007,0,54.9434205389696,1,1,0,0,0
82110,14.95,54.56,240.19,273.25,240.93,182.96,6.75,35.29,0.01,0,0.85,0.44,0.44,0.46,0.46,0,0,0,0,14.9541330869239,0,54.5630566200169,1,1,0,0,0
82140,14.8,54.94,254.74,279.47,256.15,177.94,6.77,35.3,0.03,0.01,0.85,0.46,0.46,0.46,0.46,0,0,0,0,14.7960316144726,0,54.9420922473039,1,1,0,0,0
82170,14.7,54.77,243.24,273.81,245.21,180.05,6.79,35.26,0,0,0.88,0.45,0.45,0.46,0.46,0,0,0,0,14.6961656961094,0,54.7699460191227,1,1,0,0,0
82200,14.79,55.11,250.08,276.73,257.5,181.39,6.71,35.27,0,0,0.9,0.45,0.45,0.47,0.47,0,0,0,0,14.7902397491078,0,55.1111713092794,1,1,0,0,0
82230,14.79,55.08,255.07,275.61,266.64,180.29,6.76,35.26,0.02,0.05,0.82,0.46,0.46,0.46,0.46,0,0,0,0,14.7927284850956,0,55.0751836361864,1,1,0,0,0
82260,14.92,54.75,247.09,277.07,264.01,176,6.78,35.24,0,0,0.8,0.46,0.46,0.46,0.46,0,0,0,0,14.9159197653938,0,54.7544845834617,1,1,0,0,0
82290,14.71,55.16,243.85,269.26,239.7,183.84,6.76,35.3,0,0,0.94,0.44,0.44,0.47,0.47,0,0,0,0,14.7052855462046,0,55.163497407424,1,1,0,0,0
82320,14.75,55.28,248.87,269.35,251.81,182.69,6.75,35.27,0.04,0.03,0.9,0.45,0.45,0.47,0.47,0,0,0,0,14.7483725895787,0,55.2829162113431,1,1,0,0,0
82350,14.95,54.68,252.83,274.22,252.35,178.13,6.75,35.3,0.04,0,0.88,0.46,0.46,0.46,0.46,0,0,0,0,14.9491291031578,0,54.6805304392151,1,1,0,0,0
82380,14.9,54.7,259.61,273.93,252.32,180.5,6.74,35.23,0.01,0,0.83,0.46,0.46,0.46,0.46,0,0,0,0,14.9025562494026,0,54.6991605811757,1,1,0,0,0
82410,15.03,54.29,245.43,283.46,251.56,182.7,6.78,35.3,0,0,0.83,0.46,0.46,0.46,0.46,0,0,0,0,15.0299343022096,0,54.2891796505776,1,1,0,0,0
82440,15.02,54.64,253.26,277.08,260.61,182.89,6.79,35.22,0,0.03,0.85,0.47,0.47,0.46,0.46,0,0,0,0,15.0232882649541,0,54.6427768701306,1,1,0,0,0
82470,14.63,55.19,244.02,278.1,256.05,185.84,6.75,35.22,0,0.04,0.83,0.45,0.45,0.46,0.46,0,0,0,0,14.6344840873818,0,55.188556026862,1,1,0,0,0
82500,14.73,55,241.16,269.96,237.57,184.36,6.76,35.22,0.03,0.01,0.8,0.44,0.44,0.46,0.46,0,0,0,0,14.7298923226605,0,55.0014069300537,1,1,0,0,0
82530,14.82,54.76,249.28,272.02,247.06,178.86,6.74,35.26,0,0.01,0.88,0.45,0.45,0.46,0.46,0,0,0,0,14.819884071962,0,54.763468310598,1,1,0,0,0
82560,14.77,54.84,244.28,271.33,244.9,178.59,6.73,35.25,0,0,0.89,0.44,0.44,0.46,0.46,0,0,0,0,14.7709233858797,0,54.8366837565618,1,1,0,0,0
82590,14.74,55.17,246.9,273.09,246.13,177.12,6.78,35.28,0,0,0.88,0.45,0.45,0.47,0.47,0,0,0,0,14.7390202751533,0,55.1713700576424,1,1,0,0,0
82620,15.06,54.25,251.09,271.67,253.29,179.14,6.8,35.25,0,0.01,0.83,0.46,0.46,0.46,0.46,0,0,0,0,15.063069201925,0,54.246426614247,1,1,0,0,0
82650,14.7,54.95,249.1,274.83,237.96,181.53,6.76,35.28,0.01,0,0.92,0.45,0.45,0.46,0.46,0,0,0,0,14.695256130697,0,54.9476638656758,1,1,0,0,0
82680,14.87,54.98,249.57,276.92,251.18,185.4,6.77,35.22,0,0,0.89,0.46,0.46,0.46,0.46,0,0,0,0,14.8681568712852,0,54.9814970800654,1,1,0,0,0
82710,14.87,54.76,254.11,275.85,258.84,181.84,6.74,35.27,0.01,0,0.91,0.46,0.46,0.46,0.46,0,0,0,0,14.8748575696746,0,54.7637059633889,1,1,0,0,0
82740,14.79,55.23,253.16,268.35,250.51,182.36,6.77,35.25,0.02,0.03,0.85,0.45,0.45,0.46,0.46,0,0,0,0,14.7856148386438,0,55.2255014288414,1,1,0,0,0
82770,14.89,54.74,251.49,275.59,254.48,181.68,6.73,35.27,0,0.02,0.82,0.45,0.45,0.46,0.46,0,0,0,0,14.8909534192842,0,54.7354266244473,1,1,0,0,0
82800,15.02,54.3,249.52,274.22,253.36,176.47,6.75,35.24,0,0.02,0.81,0.46,0.46,0.46,0.46,0,0,0,0,15.0200136828696,0,54.301449541715,1,1,0,0,0
82830,14.92,54.68,249.23,272.84,249.91,176.55,6.7,35.23,0,0.04,0.84,0.45,0.45,0.46,0.46,0,0,0,0,14.9168604862133,0,54.6828642263022,1,1,0,0,0
82860,14.77,54.79,250.43,280.93,254.05,180.61,6.8,35.22,0.01,0.01,0.9,0.46,0.46,0.46,0.46,0,0,0,0,14.7657821654632,0,54.7883633076797,1,1,0,0,0
